GENE_SYMBOL,Num_Estudios,LogFC_Medio,Consistencia_Direccional,GSE118370,GSE18842,GSE19188,GSE19804,GSE31210,GSE7670
C8orf76,4,0.5886892765681853,1.0,,0.7896280870911028,0.7666202610841052,0.3344322544169014,0.4640765036806318,
CELSR2,4,0.6874977346748502,1.0,,1.476576292689864,0.6316589129219737,0.380825695291124,0.260930037796439,
ADH1A,4,-0.5022430112049395,1.0,,-0.4679006231457245,-0.4352437753153528,-0.3186282372020121,-0.7871994091566688,
ADGB,4,-0.48260747524489545,1.0,,-0.1487519962345791,-0.2980174807676217,-0.2445762411703564,-1.2390841828070247,
TUBA4A,4,0.5568195884887881,1.0,,0.8591885669818833,0.6411420051702441,0.2394185013562744,0.4875292804467506,
C8orf59,4,0.35635806442297285,1.0,,0.3035366895327591,0.6659610550437873,0.1917043357716927,0.2642301773436522,
ADCYAP1R1,4,-0.3022712313639516,1.0,,-0.0967530184283944,-0.1228438966961049,-0.1772247589961555,-0.8122632513351515,
UQCC2,4,0.3294421347274825,1.0,,0.2119805836916297,0.2594637057112499,0.3170601102546539,0.5292641392523967,
C8orf88,4,-0.794666560485146,1.0,,-0.5486730684637857,-0.4337836360414349,-0.9274880056027808,-1.2687215318325826,
C8orf58,4,-0.20376455851671815,1.0,,-0.160494919703404,-0.2424820267560822,-0.1383197696373006,-0.2737615179700858,
TENC1,4,-1.4237563084822287,1.0,,-2.0098096134171186,-1.48604526338108,-0.854486023792056,-1.3446843333386609,
UGGT1,4,0.4764418385961605,1.0,,0.8116109575759696,0.4468367562892497,0.3549858155962999,0.2923338249231229,
ZNF559,4,-0.49328372630922634,1.0,,-0.6710698800649757,-0.5727831316816219,-0.3084815060438046,-0.4208003874465031,
ADCY7,4,-0.4405239330434719,1.0,,-0.6383540089272683,-0.5469383053707876,-0.2863517985931345,-0.2904516192826971,
B3GAT1,4,0.4031630323970583,1.0,,0.2092263332758008,0.1643301348387425,0.3421160172326845,0.8969796442410054,
WBP1L,4,-0.35805138605706144,1.0,,-0.4152499064443251,-0.4773691024384534,-0.2803169979286082,-0.2592695374168592,
TNFRSF9,4,0.37989447161003853,1.0,,0.2774428904431572,0.2528578091235127,0.171076352878269,0.8182008339952151,
DGCR5,4,0.19160880682150963,1.0,,0.0881954799037734,0.1784554697335558,0.154402488200807,0.3453817894479023,
C17orf70,4,0.2754216783360815,1.0,,0.2459375459181583,0.258447944930545,0.2267653404997078,0.3705358819959148,
CXorf36,4,-0.7182487977871734,1.0,,-0.6356668968602506,-0.3359400890949003,-0.6369133128604787,-1.2644748923330642,
DGAT1,4,0.5027910224715156,1.0,,0.4180082772666313,0.2918864843620629,0.5541013396637604,0.747167988593608,
DFNB31,4,0.26823437669295125,1.0,,0.2089207191132436,0.1633003352197967,0.1960622158719225,0.504654236566842,
DENR,4,0.4374626742612795,1.0,,0.6613138653138657,0.667323187387761,0.1923360213215614,0.2288776230219298,
WDR72,4,1.0226383442771114,1.0,,1.647182311433753,1.4480880154658498,0.4466090570953769,0.5486739931134661,
ADIRF-AS1,4,-0.3817318032470356,1.0,,-0.2094706814389342,-0.214256718057479,-0.4464639863287409,-0.6567358271629882,
DEPDC1,4,1.6860499714900523,1.0,,2.1004739140725226,2.0192077701385283,0.8006909698128473,1.8238272319363116,
CDC25A,4,0.7954617253865004,1.0,,0.8827397066390787,0.890515814279323,0.335294178856504,1.073297201771096,
UGT1A1,4,1.3214898408011826,1.0,,2.695730023858153,1.47926393117788,0.4090285287234625,0.7019368794452348,
ADIPOR2,4,-0.6387720525232587,1.0,,,-0.3024322150268307,-0.7565234165952823,-0.7701406502900134,-0.7259919281809086
DEPDC1B,4,1.6286261123542374,1.0,,1.782373780502862,1.7491643719555086,1.0325030673904283,1.9504632295681503,
TELO2,4,0.3515750338970191,1.0,,0.3046662457780265,0.3353910547634695,0.3770938362077976,0.3891489988387828,
CXorf57,4,-1.1930253744866763,1.0,,,-0.4632212727831026,-0.5427460601087741,-1.1134459274092938,-2.652688237645535
ZNF542P,4,-0.3144514170685786,1.0,,-0.406271897880341,-0.2733315960230326,-0.2616012267779135,-0.3166009475930273,
AMBP,4,0.32148038833732195,1.0,,0.2320970627262011,0.1838281699823662,0.2877328569150137,0.5822634637257069,
TANC1,4,-0.3699911015409706,1.0,,-0.1958438442598842,-0.3921727659462984,-0.2489757576087647,-0.642972038348935,
DEPDC7,4,1.0654195922482264,1.0,,1.2792561892692529,1.1596956607125022,1.0393876209352193,0.7833388980759306,
UQCC1,4,0.2447837982057101,1.0,,0.1980958016855094,0.3067846772158606,0.1976848915729938,0.2765698223484767,
DEPTOR,4,1.3260397515724973,1.0,,,0.3227735327654106,0.7826890654014367,1.4717854608971326,2.72691094722601
C17orf53,4,0.5024205209513651,1.0,,0.6617857281158459,0.5694688362069561,0.1994166644636728,0.5790108550189856,
TALDO1,4,0.29772144949523754,1.0,,0.4461659563003906,0.2635262777476492,0.2067452175792006,0.2744483463537097,
ZNF548,4,-0.2327371563994379,1.0,,-0.2241401584487716,-0.1719286461034641,-0.3228748431157928,-0.2120049779297232,
DERL3,4,0.6755497178049424,1.0,,0.4805895111145091,0.6688545905502943,0.6375684064907405,0.915186363064226,
ADHFE1,4,-0.7667239512152322,1.0,,-1.1385657056349956,-0.928857871540024,-0.3920424023910689,-0.6074298252948402,
ZNF184,4,0.33839971272945957,1.0,,0.3503640280404978,0.5548718202109795,0.3081652312095313,0.1401977714568296,
ZNF550,4,0.3589300909130011,1.0,,0.2670755909782132,0.3656079991230366,0.222187140066687,0.5808496334840676,
DFFA,4,0.2347690757888262,1.0,,0.4034608906970245,0.2365404692370697,0.1688784647016881,0.1301964785195224,
WDR70,4,0.24073083567520936,1.0,,0.3625734932209177,0.1798755420171441,0.2196530493052417,0.2008212581575339,
DFNA5,4,0.7238686589902956,1.0,,0.7757729201151973,0.5702107364275842,0.6352222510263186,0.9142687283920824,
AF279780,4,0.4664223751426685,1.0,,0.4367838087212718,0.5474829893848643,0.2398519337682447,0.641570768696293,
TBC1D13,4,-0.19488388838621984,1.0,,-0.2098873888580108,-0.1766346617656281,-0.1510918820342137,-0.2419216208870267,
AF520793,4,-0.5735355591190128,1.0,,-0.3610485389430233,-0.5540198817758475,-0.3978876301659317,-0.9811861855912484,
AGO4,4,-0.2972822270773653,1.0,,-0.2612734236229421,-0.4250386654368597,-0.2045197530612128,-0.2982970661884465,
C15orf62,4,0.2876488276891368,1.0,,0.166531502518441,0.137329935806609,0.1827128850670476,0.6640209873644496,
AGPAT4-IT1,4,-0.4700705593557431,1.0,,-0.3252521225587612,-0.7496872141813749,-0.3053731290483981,-0.4999697716344382,
TNR,4,-1.013968182630502,1.0,-2.116971198406084,,-0.2663959420383822,-0.3034535225061416,,-1.3690520675714009
AZIN2,4,0.31025130154444003,1.0,,0.1585572866854843,0.2523566282908463,0.306959241001838,0.5231320501995915,
CD69,4,-1.7627872579103447,1.0,,-2.766193761249471,-1.7515626868599554,-1.6457259900148582,-0.8876665935170944,
AGPAT4,4,-0.644407332459513,1.0,,-0.3305990094606246,-0.7966388840894831,-0.4424789320935272,-1.007912504194417,
UHRF1,4,2.4162534400969378,1.0,,3.4982591587589766,2.8781165597874807,1.8640318509933405,1.424606190847954,
ZNF438,4,-0.3862048990168274,1.0,,-0.5103595687809728,-0.4170544209273217,-0.3343672171373599,-0.2830383892216552,
TBC1D9,4,-0.47280244306971775,1.0,,-0.4900276034909936,-0.5791390236557429,-0.4980198185550737,-0.3240233265770609,
DDX10,4,0.2559137093646748,1.0,,0.3951573571071858,0.2274182959216943,0.0771945400945322,0.3238846443352869,
DDX11,4,0.6565082862304075,1.0,,0.7193719560945002,0.9445174826211362,0.4518917776377016,0.5102519285682918,
CENPO,4,0.4663096097551397,1.0,,0.7717437954555635,0.6520574750947038,0.241062419800067,0.2003747486702245,
AGK,4,0.31830392663086354,1.0,,0.4046890969751207,0.2288187359953387,0.2299780469623265,0.4097298265906683,
TBC1D8B,4,0.42696371338591915,1.0,,0.4755553983898313,0.1507278448968703,0.5430989035348963,0.5384727067220787,
TBC1D7,4,0.5293004171059069,1.0,,0.6082733688949995,0.5117882143455215,0.3266680572436353,0.6704720279394714,
TBC1D5,4,-0.18374119798086977,1.0,,-0.2889283682502626,-0.1762402627212632,-0.1311821584984454,-0.138614002453508,
ALPK2,4,0.7884679182313175,1.0,,0.4609664526441146,0.7011359453099753,0.4916012529893141,1.5001680219818656,
TBC1D4,4,-0.6051349789754215,1.0,,-0.6329033497229073,-0.6003223007420668,-0.5156456667938016,-0.6716685986429098,
ZNF439,4,-0.32640891472211647,1.0,,-0.2664670315248907,-0.3731936333621942,-0.1992841415595343,-0.4666908524418467,
C16orf13,4,0.35483226161082304,1.0,,0.2558812591748634,0.3531190987473245,0.3442898737199042,0.4660388148012,
AGMAT,4,0.5835833107470485,1.0,,0.482798761514069,0.5562798080789135,0.3679645932034168,0.9272900801917948,
AFAP1-AS1,4,2.01485888981414,1.0,,0.9504205626474542,0.9646752086887068,1.5928215844045406,4.551518203515858,
DDX23,4,0.26391847600853074,1.0,,0.3376751339162585,0.2348710714422249,0.188317109020808,0.2948105896548316,
AX746903,4,-0.386038815535066,1.0,,-0.0721808404193464,-0.1375824835916133,-0.2227474832822999,-1.1116444548470046,
CA11,4,0.329018876434664,1.0,,0.4618936498664627,0.3355454359865489,0.2538270520088836,0.2648093678767607,
AGPAT9,4,-0.8289171748009942,1.0,,-1.034014796303821,-0.8800643265477242,-0.8053986624619878,-0.5961909138904442,
CDADC1,4,-0.17698452851808483,1.0,,-0.1054029038317247,-0.167404571545262,-0.2057919343422645,-0.2293387043530881,
UHRF1BP1,4,0.15715558291246798,1.0,,0.1661827325838363,0.1452009657701669,0.1137777170484106,0.2034609162474581,
DCUN1D3,4,-0.5628044169177377,1.0,,-0.8140967350592181,-0.7995305457398808,-0.3511293916474409,-0.2864609952244112,
WASF2,4,-0.4557900555735378,1.0,,,-0.1572758490369765,-0.3924577684601136,-0.4471234608922625,-0.8263031439047985
TECR,4,0.30367193577628554,1.0,,0.3191812280743091,0.3002562034992351,0.1770647259945059,0.4181855855370919,
UIMC1,4,-0.32012415688549756,1.0,,-0.542735639746418,-0.3836082902779419,-0.2264553153331956,-0.1276973821844347,
TTLL11,4,-0.2409880519500649,1.0,,-0.1937423949554162,-0.2944264500057168,-0.1682628428986232,-0.3075205199405033,
TBL3,4,0.2447845426570286,1.0,,0.1671750450559672,0.1539124409388005,0.201899674796965,0.4561510098363817,
CYHR1,4,0.19263444191187584,1.0,,0.1912179000742773,0.1676778554189685,0.1877999024246168,0.2238421097296408,
AHDC1,4,0.210257577245772,1.0,,0.256147655354888,0.1625084689800565,0.123531383890505,0.2988428007576384,
DDB1,4,0.35202567395460416,1.0,,0.4437054719101923,0.3180495714258873,0.2580913878502215,0.3882562646321155,
TBL2,4,0.31062656922852266,1.0,,0.3612308143840241,0.2122231569207423,0.2491903589973256,0.4198619466119986,
CA14,4,0.4776435110492034,1.0,,0.2245744519032921,0.2408869885572901,0.2560325731865509,1.1890800305496805,
TTLL12,4,0.8819302544316979,1.0,,1.545833914738968,1.013956934853846,0.5400368793949903,0.4278932887389874,
AHCY,4,1.0110767497439777,1.0,,1.3713144524158398,1.1283562356457533,0.7129328290628791,0.8317034818514379,
WASIR1,4,1.1124619560338618,1.0,,0.4719756892986146,0.7242134919854889,1.2248079013377249,2.0288507415136188,
CYGB,4,-0.30626404522652567,1.0,,-0.3739172341332821,-0.2584846121283808,-0.3443422631478663,-0.2483120714965734,
DDI2,4,0.22064050862389778,1.0,,0.3310045846012466,0.0821628978442995,0.2432560345117105,0.2261385175383345,
TBL1X,4,0.3872663925281199,1.0,,0.6427937163587885,0.5556822655191268,0.130065706554987,0.2205238816795773,
TBCE,4,0.413678562380984,1.0,,0.5132201417184037,0.4895171085176083,0.2781420973839763,0.3738349019039475,
BC036055,4,-0.4636428865642391,1.0,,-0.0916914090553326,-0.273399865017474,-0.1731529310093855,-1.3163273411747642,
DDIT4L,4,0.8133064521537532,1.0,,0.5793052207909062,0.5859401724525002,0.7799783730891026,1.3080020422825038,
TNPO1,4,0.41274700314301827,1.0,,0.4421771511152146,0.4867046129783352,0.441526674046619,0.2805795744319042,
AGRN,4,0.3544725531381729,1.0,,0.2188159877773658,,0.2527879813764953,0.329448617347241,0.6168376260515895
TBCD,4,0.21584622858223895,1.0,,0.2057492609211992,0.1294099528876144,0.1940978939877595,0.3341278065323827,
CAMK2B,4,0.25017845654161386,1.0,,0.0854113603349384,0.273558011483078,0.1991790054285553,0.4425654489198836,
DDX19B,4,-0.6138473101059068,1.0,,-0.6430954152656501,-0.7516464955479315,-0.3988645206223689,-0.6617828089876765,
DDX27,4,0.2888928832377161,1.0,,0.238534817231903,0.4286915008199128,0.208755797781345,0.2795894171177036,
DDX55,4,0.42356805862547564,1.0,,0.6165503267999952,0.6197710766538437,0.203848784323525,0.2541020467245385,
TNRC18,4,0.18009941361341159,1.0,,0.1340953604797681,0.1052491586271373,0.1547635459781524,0.3262895893685886,
CDAN1,4,0.19013680644346964,1.0,,0.221999536155649,0.1054607509647143,0.1688479635144109,0.2642389751391043,
TTPAL,4,0.5721333638852272,1.0,,0.8859777205370936,0.5687649002525023,0.316629068473385,0.517161766277928,
C16orf59,4,0.9412279776331733,1.0,,0.7999271079379939,0.8985904802106832,0.3774458000057121,1.688948522378304,
ZNF469,4,0.4175478799704675,1.0,,0.7192301015612141,0.3997049521089302,0.2859999654244003,0.2652565007873253,
TBC1D2,4,-0.7024698471638969,1.0,,-0.6156185990980383,-0.8789951729908191,-0.6470158198562501,-0.6682497967104801,
CDC14A,4,-0.2538964138877656,1.0,,-0.1627043669633625,-0.2128341763216963,-0.1865005586593069,-0.4535465536066967,
AGA,4,0.564187545782548,1.0,,0.4807857301399476,,0.5972529476631188,0.6077736983091562,0.5709378070179696
C16orf70,4,0.17274787914565592,1.0,,0.1134500560088396,0.1314646455858603,0.1282483797667692,0.3178284352211546,
AFP,4,0.2841713717354046,1.0,,0.1506466326897584,0.2002175143859464,0.1370921016116115,0.648729238254302,
UPK3A,4,0.35548174552297107,1.0,,0.1270227708866214,0.1938803673993084,0.4546611581331294,0.6463626856728251,
ZNF471,4,-0.4629166093609153,1.0,,-0.2760164321565068,-0.2855921529758946,-0.3650531717614971,-0.9250046805497628,
C9orf41,4,0.2108434956656327,1.0,,0.2898352611180437,0.1193243773214986,0.1826509094650568,0.2515634347579318,
TBC1D15,4,-0.466483767895145,1.0,,-0.5477255142734876,-0.5471749478075684,-0.5407299738349733,-0.2303046356645506,
TPPP,4,-0.7689213107590633,1.0,,-0.5959202943676498,-0.7625848287213541,-0.4590529278631621,-1.2581271920840873,
CAMK2N2,4,0.28269588393656797,1.0,,0.2165646323375796,0.4260235961766657,0.1366893888389011,0.3515059183931255,
ZNF485,4,0.2625895058328539,1.0,,0.2619287861986317,0.1505874742594317,0.1998090404994479,0.4380327223739044,
AFF3,4,-0.9542905508773634,1.0,,-0.6512667250592346,-0.6362195837310831,-0.5474287964612881,-1.982247098257848,
CENPI,4,0.5306325156728826,1.0,,0.6053052604743883,0.5484534272466455,0.2583196595273938,0.7104517154431029,
ZNF195,4,0.339381040099808,1.0,,,0.2137027215977899,0.2430200704858691,0.2133756336498695,0.6874257346657036
AFAP1L1,4,-0.9188567810579756,1.0,,-0.686278657188713,-0.6779361163059608,-0.8774375105429293,-1.4337748401942996,
DECR2,4,0.5280270457556182,1.0,,0.3076629528331231,0.3789839470314593,0.6561797442947963,0.769281538863094,
CYB5R3,4,-0.31573783073742895,1.0,,-0.2384308179367309,-0.2556078811966599,-0.3328527705489836,-0.4360598532673414,
C16orf54,4,-1.3138360754428382,1.0,,-2.126207052211443,-1.729519995482839,-0.8490675126509712,-0.5505497414260994,
C11orf58,4,-0.15747649114553774,1.0,,-0.2242112304658956,-0.1443844950363005,-0.1368140837335589,-0.1244961553463959,
C11orf63,4,-0.45155561356342094,1.0,,-0.5485297755417831,-0.5287524298229418,-0.2825128923919857,-0.4464273564969732,
CENPM,4,1.4346774460965348,1.0,,1.840602280431118,1.4967734453928705,0.6966008709278082,1.7047331876343428,
TBC1D2B,4,-0.31345733850333474,1.0,,-0.296312858303942,-0.276267296722163,-0.2171268626212965,-0.4641223363659374,
DDX39A,4,0.6767673592393995,1.0,,1.0472179976281133,1.030726180633554,0.3728328871146491,0.2562923715812815,
UHMK1,4,0.45326551084873445,1.0,,0.4703530037845498,0.7111343803682786,0.3041488518765911,0.3274258073655183,
CENPN,4,0.6954671969320012,1.0,,1.1265630336270736,0.8869710642058888,0.3059316673645398,0.4624030225305029,
TTLL4,4,0.24898815740985028,1.0,,0.2306728694387061,0.2773308896270879,0.1147092661912356,0.3732396043823716,
AGFG1,4,-0.25283213001139027,1.0,,-0.2351958056756666,-0.1851112699753418,-0.308340234928556,-0.2826812094659967,
AGBL5,4,0.28502005784689827,1.0,,0.3693162029179877,0.431756652597522,0.1643451541357521,0.1746622217363311,
CENPK,4,1.4612381183914722,1.0,,1.8208654185624131,1.8269616754879177,1.1682152371413226,1.0289101423742355,
CYC1,4,0.7114431172015123,1.0,,1.0662340926120617,0.9079218491211491,0.3177893702636183,0.5538271568092199,
TTLL7,4,-0.9915058302492349,1.0,,-0.4536406101521235,-0.6920536446045786,-0.9069324181088154,-1.913396648131422,
C12orf45,4,0.553538045591166,1.0,,0.4997671032495843,0.7384638434029683,0.4981714982445595,0.4777497374675521,
DDX5,4,-0.5671688782956816,1.0,,-0.966095829864038,-0.6866072718016307,-0.433895687051276,-0.1820767244657819,
AGBL1,4,-0.9945565918451087,1.0,,-0.6093748842925364,-1.0609766430790557,-0.4969873560442988,-1.810887483964544,
DDX49,4,0.3000523776646682,1.0,,0.4545651072957,0.3874283233390434,0.1522034602965494,0.2060126197273799,
C16orf52,4,-0.3869591269563888,1.0,,-0.3600224396178353,-0.319449097792532,-0.310525242658624,-0.5578397277565639,
CYBRD1,4,-1.1992620444107418,1.0,,-1.4165023889002253,-1.4127613761182665,-1.171783335557123,-0.796001077067352,
CENPL,4,1.0042573906907408,1.0,,1.266151046493988,1.2026358345838053,0.660818246483335,0.8874244352018348,
TBC1D22B,4,0.14153208639767162,1.0,,0.0799801896009233,0.0756679495478031,0.1495786825698717,0.2609015238720884,
C9orf84,4,0.311828842559627,1.0,,0.0784769723270724,0.1121578261059016,0.1569576023272625,0.8997229694782716,
UGT8,4,1.6899482094108467,1.0,,1.952576302282369,1.8518684225996545,1.3588980395134491,1.5964500732479143,
PRUNE2,3,-0.4107297181921612,1.0,,,-0.2040102478890584,-0.2350587660362704,-0.7931201406511548,
PSD,3,0.20976937757210298,1.0,,0.2039314385175892,0.2124105871600755,0.2129661070386443,,
WAC-AS1,3,0.17016967178931586,1.0,,,0.1769828493564702,0.1588899212805632,0.1746362447309142,
LOC101928335,3,0.11779508542201504,1.0,,0.1480129382766768,0.0897545595748293,0.115617758414539,,
BCAR3,3,-0.43150820320305244,1.0,,,-0.4151556765075096,-0.4936784984431837,-0.3856904346584642,
PRSS35,3,-0.8500623655423166,1.0,,,-0.4957565229186091,-0.6224031818321185,-1.432027391876222,
PRSS50,3,0.2237513471852937,1.0,,0.162364390722538,0.3176201369035216,0.1912695139298215,,
VWA3B,3,-0.2706251324732862,1.0,,-0.1782823569108149,-0.3188178429296018,-0.3147751975794417,,
PRSS53,3,0.2213601346986437,1.0,,0.1897808829419869,0.2436040874716535,0.2306954336822908,,
PRSS3P3,3,0.1396251110271655,1.0,,0.0899258612813787,0.1300770142058845,0.1988724575942333,,
VWA3A,3,-0.3767883103785712,1.0,,-0.1752200116575952,-0.1063550797785879,,-0.8487898396995304,
VTA1,3,0.29333420007910527,1.0,,0.4672131124285812,0.2994745374059427,,0.1133149504027919,
PROSER3,3,0.21682191199552905,1.0,,0.1662377742297627,0.2243077802375918,,0.2599201815192327,
LOC101929002,3,0.1121433761227314,1.0,,0.1264300602488051,0.1044845801499656,0.1055154879694235,,
PRPF40B,3,0.31160843137198274,1.0,,0.314414557814052,0.2396239034134851,,0.3807868328884112,
LOC101927870,3,0.13655542099686893,1.0,,0.1569890200544641,0.1722107530908687,0.080466489845274,,
BC043540,3,0.2253526336626049,1.0,,,0.0715404809074473,0.066564757504751,0.5379526625756164,
PRPS1,3,0.38266723050916235,1.0,,0.6295771439088478,0.2904365022364153,,0.227988045382224,
LOC101927849,3,-0.40048068653847535,1.0,,-0.140479419751184,,-0.1105878842747101,-0.950374755589532,
WDFY2,3,-0.19054103947083692,1.0,,-0.1609749466437593,-0.1847559019799398,,-0.2258922697888117,
PRPF6,3,0.2797485910783527,1.0,,0.2493375409148832,0.2988547230362694,,0.2910535092839055,
LOC101928087,3,0.14808322006667907,1.0,,0.1135063161453691,0.1809296875191631,0.149813656535505,,
LOC101927824,3,0.18103565690277681,1.0,,0.1506818817388495,0.2635349158091254,0.1288901731603555,,
PSMD6-AS2,3,-0.8121779708411533,1.0,,-0.7168370981346479,-0.9521496138566,,-0.7675472005322117,
PRR14L,3,0.1525036363860662,1.0,,0.2119829007176976,0.1179937581545466,,0.1275342502859544,
PRR7,3,0.5825083874673505,1.0,,0.7609158448100466,0.5298793995772151,0.4567299180147897,,
PRPF40A,3,0.14556133820291925,1.0,,0.1785325717827293,0.1554916796397524,,0.102659763186276,
LOC101927809,3,0.22240878889790894,1.0,,,0.2270694201107024,0.1473348710987947,0.2928220754842296,
LOC101928817,3,-0.4669748918877528,1.0,,-0.3250428073942824,-0.4744427157136547,-0.6014391525553213,,
PSMA7,3,0.3143405040734801,1.0,,0.3292033665342337,0.4653462440063018,,0.1484719016799047,
BC027448,3,0.36920794395072215,1.0,,0.4491098090921288,0.4772204770044467,0.1812935457555911,,
PSME3,3,0.5716123919431859,1.0,,0.7048126462479978,0.5406949590425322,,0.4693295705390277,
VPS13A,3,-0.28357717552241907,1.0,,-0.2885863263033759,-0.3580745342666562,,-0.2040706659972251,
PRR11,3,0.7155764724785341,1.0,,0.7661456952528027,0.9396441509446848,0.4409395712381148,,
PRR5L,3,-0.23371248176993287,1.0,,,-0.2431165807352148,-0.1856070610497511,-0.2724138035248327,
LOC101928963,3,0.3007004619590076,1.0,,,0.3114977707665974,0.2438273296138025,0.346776285496623,
PRR19,3,0.1894985074455584,1.0,,0.18401407099668,0.2252951007601492,0.1591863505798461,,
BC047484,3,-0.3198399257658176,1.0,,-0.4601737791888727,-0.188435734244329,,-0.3109102638642511,
LOC101927974,3,0.479095652880853,1.0,,0.4417889540105841,0.3627918614481974,,0.6327061431837775,
VPS4B,3,-0.4330925727265799,1.0,,,,-0.3492545312008541,-0.3002353508857318,-0.6497878360931537
VPS37D,3,0.3949082665357899,1.0,,0.4146473071195533,0.4682981890433737,0.3017793034444427,,
VPS37A,3,-0.3410977374546483,1.0,,-0.3295101225082693,,-0.3598571695508594,-0.3339259203048161,
PSMD12,3,0.20401998215505,1.0,,0.3448272392576381,0.1558907822569892,,0.1113419249505227,
BC048103,3,-0.3264068108356672,1.0,,-0.1604966491314345,-0.1560057938747367,,-0.6627179895008304,
WBSCR17,3,-0.3826779194238621,1.0,,-0.3194580305416927,-0.5525158078912225,,-0.276059919838671,
PSMB7,3,0.16337116318162628,1.0,,0.1369068803109296,0.2216039403169626,,0.1316026689169867,
LOC101928076,3,0.8433055806746098,1.0,,1.0518142634521088,1.1958043593036338,0.2822981192680869,,
LOC101928716,3,-0.3768982009468944,1.0,,-0.3791120888883754,-0.2830730349349363,,-0.4685094790173716,
LOC101928047,3,0.14167130057754873,1.0,,0.1521002737369969,0.123216706963465,0.1496969210321843,,
LOC101928725,3,-0.13037848100012414,1.0,,-0.1230259403976514,-0.1388970174437228,-0.1292124851589982,,
LOC101928728,3,0.1378073248434649,1.0,,0.0683777721655864,0.1357221715343428,0.2093220308304655,,
VPS52,3,0.25526305570818714,1.0,,,0.1829768954995841,0.3348640332656174,0.2479482383593598,
LOC101928605,3,-0.7682344533922691,1.0,,-0.6948284694380025,-1.0597885129483318,-0.550086377790473,,
LOC101928054,3,0.32032384715975676,1.0,,0.2983429746318613,0.2411985177432155,,0.4214300491041935,
PSMD13,3,0.20007688951452351,1.0,,0.2415926786097753,0.2238672685042413,0.1347707214295539,,
LOC101928826,3,-0.16188828888543935,1.0,,-0.2316845005004992,-0.1872337049058146,-0.0667466612500042,,
WDFY4,3,-0.35913285129292793,1.0,,-0.5218880913031398,-0.384420803592851,-0.171089658982793,,
PRPF38B,3,-0.49213245547691725,1.0,,-0.9323533852073752,-0.2233964486129895,,-0.320647532610387,
VSTM1,3,-0.10718840569220807,1.0,,-0.1010076718433952,-0.1159686517163751,-0.1045888935168539,,
PTCH1,3,-0.8835729638379183,1.0,,,-0.181043414594927,,-1.124349131092874,-1.3453263458259537
PSG6,3,0.0987491222882773,1.0,,0.0681532621536509,0.1482080032930501,0.0798861014181309,,
BC037833,3,0.26637591619877027,1.0,,,0.1958308668394725,0.1541159806360008,0.4491809011208376,
PRRX2,3,0.4537497691018504,1.0,,0.6828069798163154,0.3998095809228449,0.2786327465663909,,
PROL1,3,0.1103130102180095,1.0,,0.0853428328684642,0.0908421094127303,0.154754088372834,,
PSG5,3,0.157380935055386,1.0,,0.0862315973727874,0.2756299004577527,0.1102813073356179,,
PTCHD1,3,-0.45199629045408557,1.0,,,-0.4933954511619872,-0.2877167501218025,-0.5748766700784671,
PRSS1,3,0.2925645825325913,1.0,,0.2638758426034044,0.2007382145944469,0.4130796903999227,,
LOC101928245,3,0.30348853341412646,1.0,,,0.1245841490226265,0.2234340970542758,0.5624473541654771,
LOC101927746,3,0.29915436600009354,1.0,,0.1466443371596795,0.0946871574981045,,0.6561316033424966,
LOC101928916,3,-0.5146361886049454,1.0,,-0.6461650186749353,-0.4933254329892498,-0.4044181141506513,,
VSTM2L,3,0.826706426292608,1.0,,,0.3531675318443448,0.9625842331328096,1.16436751390067,
PRODH2,3,0.14986052123650997,1.0,,0.0920430425767024,0.2144355501050104,0.1431029710278171,,
LOC101928457,3,0.1798299349635912,1.0,,0.0478914304378075,,0.0609821847994549,0.4306161896535112,
LOC101928443,3,0.16599377356856293,1.0,,0.1521888154574484,0.1933911748736663,0.1524013303745741,,
WDR13,3,-0.2788563721388518,1.0,,-0.3869931332730036,-0.274475884479891,,-0.1751000986636608,
PRSS12,3,-0.6746614994871623,1.0,,,-0.5618719902934374,-0.4512268089263234,-1.010885699241726,
BC010186,3,-0.30747346143373755,1.0,,,-0.2671721051826903,-0.297888583393556,-0.3573596957249663,
LOC101928191,3,0.10070457685943614,1.0,,0.1040942929853159,0.1106005319746704,0.0874189056183221,,
LOC101928173,3,0.42499060425432084,1.0,,0.2908501633480069,0.4711524803755837,,0.5129691690393718,
PTCD3,3,-0.24950919654908846,1.0,,-0.3100050799980405,,-0.2041029355820516,-0.2344195740671733,
LOC101928487,3,-0.2454766238615037,1.0,,-0.2655217837095227,-0.2898856707296414,-0.1810224171453471,,
LOC101927720,3,0.4473727227897076,1.0,,0.3549159190682576,0.5948774996634283,0.3923247496374369,,
LOC101928837,3,0.39235209071404814,1.0,,0.4166404005964299,0.6351810007040981,0.1252348708416164,,
PSMA4,3,0.3143868915523667,1.0,,0.3471935398339116,0.4538401832809327,0.1421269515422558,,
PRPF3,3,0.24054951795047108,1.0,,,0.1655408023887266,0.2043494375061776,0.351758313956509,
WAS,3,-0.2579157857045518,1.0,,-0.3766054080723808,-0.199137796337163,-0.1980041527041116,,
PSMA3,3,0.15901622079513744,1.0,,,0.1091383785992372,0.1780625289932906,0.1898477547928845,
LOC101927705,3,0.28408320312056673,1.0,,0.2882045518523162,,0.248846420526414,0.31519863698297,
