GENE_SYMBOL,Puntuacion_Consenso,LogFC_Medio,Importancia_Media,Consistencia_Signo,Num_Estudios
SFT2D3,0.0316505192035997,0.3224327961306998,0.0,0.0,5
EHMT2,0.0316487740033164,0.3224169158193305,0.0,0.0,4
TSPYL1,0.03164757945645678,-0.3224060461350556,0.0,0.0,4
LIME1,0.03163287769105896,0.3222722685884727,0.0,0.0,3
PELP1,0.03162303635119681,0.3221827180980233,0.0,0.0,3
ZIC4,0.03161822059727556,0.3221388975276973,0.0,0.0,1
MGAT1,0.031613548071036744,-0.3220963802462921,0.0,0.0,4
GNL3,0.03161322042432286,0.3220933988510417,0.0,0.0,1
TMEM209,0.03160723273939115,0.322038914387564,0.0,0.0,4
B4GALT5,0.031586359784866444,-0.3218489825956538,0.0,0.0,1
GNRHR,0.03157643461736598,0.3217586693222674,0.0,0.0,1
POU6F2,0.03157450456204654,0.3217411069371784,0.0,0.0,4
GPR35,0.03156952552905243,0.321695800621897,0.0,0.0,3
APH1A,0.03156824413903028,0.321684140715162,0.0,0.0,4
ECEL1,0.031555736264752415,0.3215703263065803,0.0,0.0,3
ZNF589,0.031551485370856856,-0.3215316456351953,0.0,0.0,1
SLC35C1,0.03154992127706289,0.3215174132879417,0.0,0.0,2
AMBP,0.03154585234209,0.3214803883373219,0.0,0.0,4
RPN1,0.03153733938453587,0.3214029253561806,0.0,0.0,4
ERMAP,0.03153309541686749,-0.3213643077094497,0.0,0.0,4
SERPINA5,0.03153164744197896,0.3213511319769537,0.0,0.0,1
CD82,0.031514313754600794,-0.3211934054653451,0.0,0.0,1
TNPO3,0.03150867825161563,0.3211421256535187,0.0,0.0,3
FBXO41,0.03150759804661764,0.3211322964139323,0.0,0.0,4
PES1,0.03150709561880427,0.3211277246119488,0.0,0.0,3
PPP5C,0.03150663065175427,0.3211234936812063,0.0,0.0,2
MYT1,0.0315045131135308,0.3211042253103225,0.0,0.0,3
ZMYND11,0.03149386042619008,-0.3210072920279313,0.0,0.0,5
PRDX2,0.03149066867301476,0.3209782489234103,0.0,0.0,4
TRAPPC3,0.0314757451803694,0.3208424537873486,0.0,0.0,4
PDS5A,0.03146299091428293,0.3207263973560736,0.0,0.0,4
RAB28,0.03145360471592284,-0.3206409883895736,0.0,0.0,4
KLF8,0.031451411206608056,-0.3206210287257783,0.0,0.0,3
LMBRD1,0.03144841416061698,-0.3205937573438161,0.0,0.0,4
DCHS2,0.03144526611442824,0.3205651119475481,0.0,0.0,2
TMEM43,0.031444671846692966,-0.3205597044554894,0.0,0.0,4
BBS7,0.03143379013514346,-0.3204606871855001,0.0,0.0,2
CAMTA2,0.03142290176319885,-0.3203616093097745,0.0,0.0,4
FAM86A,0.031421438836391105,0.3203482975234771,0.0,0.0,4
ITGA2B,0.03142007952772694,-0.3203359286022476,0.0,0.0,4
AKAP11,0.03141358894749489,-0.3202768680829257,0.0,0.0,4
GULP1,0.03140645258778329,-0.3202119313445193,0.0,0.0,2
UIMC1,0.0313968064286376,-0.3201241568854975,0.0,0.0,4
SIKE1,0.031388953925968084,0.3200527036611236,0.0,0.0,1
KAT8,0.03137951490921629,-0.3199668140778633,0.0,0.0,2
ADAM9,0.03136602537266045,0.3198440671113495,0.0,0.0,2
EFNA2,0.031352873940185044,0.3197243966960624,0.0,0.0,4
MIPEP,0.03134666165710516,-0.3196678685195736,0.0,0.0,1
ATF4,0.03134346019249731,-0.3196387370466436,0.0,0.0,5
EFNB3,0.03133789111273305,0.3195880616476403,0.0,0.0,3
ATXN7L3B,0.03133695492753261,0.3195795429047633,0.0,0.0,2
HAUS3,0.03133337151820826,0.3195469359562206,0.0,0.0,4
UBXN8,0.03130444823515143,-0.3192837508392115,0.0,0.0,2
WRN,0.03129251035715112,0.3191751230664867,0.0,0.0,2
ECHS1,0.03129148841562318,0.3191658239907187,0.0,0.0,4
DUSP3,0.03128973674193514,-0.3191498847751171,0.0,0.0,4
SLC6A6,0.03127575662318412,0.3190226737948816,0.0,0.0,1
NMNAT2,0.031271300245108456,0.3189821233365199,0.0,0.0,2
FAM117A,0.031262337655003594,-0.3189005689596942,0.0,0.0,2
SDHAF1,0.03124566663982223,0.3187488723811092,0.0,0.0,4
FAM163A,0.031244948148430467,0.3096714427655865,0.0008227354490381,1.0,4
MRPL35,0.03123986135091415,0.3186960476157621,0.0,0.0,4
SEC62,0.031235737207958025,-0.3186585203044836,0.0,0.0,4
NPY5R,0.031225899194154146,-0.3185690000792373,0.0,0.0,4
METTL13,0.03122520812395538,0.3185627117408503,0.0,0.0,4
NBEAL2,0.03121815928286552,-0.3184985713711915,0.0,0.0,4
ARF5,0.031215736852207885,0.3184765286558184,0.0,0.0,4
AGK,0.03119676838894261,0.3183039266308635,0.0,0.0,4
MFHAS1,0.03118467516758319,-0.3181938853235803,0.0,0.0,2
CD44,0.031170641217999468,-0.318066184513958,0.0,0.0,3
ZNF292,0.031162411751495016,0.3179913011371076,0.0,0.0,2
NPLOC4,0.03116199056800726,0.3179874686114123,0.0,0.0,4
AMD1,0.031148516925726986,-0.3178648662735966,0.0,0.0,3
ERGIC2,0.031132751991121588,0.3177214145032492,0.0,0.0,3
C17orf80,0.03113042792493338,0.3177002668475533,0.0,0.0,3
GRAMD4,0.03112576966940753,0.3176578794213673,0.0,0.0,2
VDAC1,0.03112510345074937,0.3176518172176003,0.0,0.0,4
EBP,0.03112050912539148,0.3176100115189001,0.0,0.0,5
ZCCHC2,0.031120400290042493,-0.317609021180286,0.0,0.0,4
GNL2,0.031116942997888326,0.3175775618249168,0.0,0.0,4
HK2,0.031110705171714756,0.3175208012210757,0.0,0.0,2
KLHDC2,0.031102672764795034,0.3174477109722655,0.0,0.0,2
CXCR5,0.031088002830530374,0.3173142230705507,0.0,0.0,4
EXTL2,0.03106093181634609,-0.3170678925270351,0.0,0.0,1
CENPJ,0.031049997773546487,0.3169683990729918,0.0,0.0,2
SYNJ2BP,0.031049525023296304,-0.3169640973196374,0.0,0.0,4
ACTR5,0.031038307726397586,0.316862026417416,0.0,0.0,4
NDUFS2,0.031032641761947796,0.3168104694239116,0.0,0.0,4
FAM3C,0.031025174109167147,0.3167425181105356,0.0,0.0,4
PSTPIP1,0.031020793346516258,-0.316702655708726,0.0,0.0,2
COPE,0.031020495189864997,0.3166999426559583,0.0,0.0,4
PPP1R26,0.03099319333820702,-0.3164515116251846,0.0,0.0,4
CYB5B,0.030986455612037427,-0.3163902022210331,0.0,0.0,4
TIMM17A,0.03095590305068834,0.3161121916156054,0.0,0.0,4
PAAF1,0.030955799842824157,0.3161112524838423,0.0,0.0,4
SLC25A4,0.030955533713071075,-0.3161088308572909,0.0,0.0,4
PGS1,0.030943649704706967,-0.3160006932670423,0.0,0.0,3
KLRAP1,0.030936671952820672,-0.2697279620647426,0.0041912062161735,1.0,2
CHIC2,0.030935871042688183,-0.3159299119498051,0.0,0.0,1
CEP70,0.030931075066374485,0.3158862713442482,0.0,0.0,3
SEPT2,0.030927638092475715,0.3158549968732302,0.0,0.0,1
CYB5R3,0.030914761873071787,-0.3157378307374289,0.0,0.0,4
POLA2,0.030906018641070503,0.3156582723922447,0.0,0.0,4
ESYT1,0.030905314097954315,-0.3156518614581157,0.0,0.0,4
EIF3F,0.03090203324030031,-0.3156220075544678,0.0,0.0,3
ZMIZ2,0.0308879206084633,0.3154935907819309,0.0,0.0,3
INO80B,0.030875477698415536,0.3153803675102014,0.0,0.0,4
SEC14L2,0.03087253546154336,0.3153535948594635,0.0,0.0,4
WBP11,0.030871874470312304,-0.3153475802222543,0.0,0.0,2
MSC,0.030870744611601785,0.3153372991626544,0.0,0.0,3
MYOM1,0.03086999286111222,-0.3153304586687807,0.0,0.0,4
TMEM39B,0.030857874295105628,0.3152201867398935,0.0,0.0,4
ARMCX5,0.03085368610585263,0.3151820766444233,0.0,0.0,4
UROS,0.030850858721776436,0.3151563490875806,0.0,0.0,4
ZNF174,0.030849801481135294,0.3151467288103355,0.0,0.0,4
SLC25A24,0.030842634326139335,-0.3150815118526849,0.0,0.0,4
OXSM,0.030836406243475743,0.315024839909139,0.0,0.0,4
HOXB9,0.03083383355158733,0.3150014299036306,0.0,0.0,4
CYTH1,0.030831251069722752,-0.3149779308150117,0.0,0.0,4
CDC37,0.030828840076406,-0.3149559921728136,0.0,0.0,4
SYNGR2,0.030817816412180427,0.3148556832157227,0.0,0.0,2
CLK2,0.030811925995754982,0.3148020838392924,0.0,0.0,4
BUD31,0.030808035085320276,0.3147666788088186,0.0,0.0,3
MAP3K12,0.030807975131166166,-0.2921363600938957,0.0020525343130896,-1.0,4
SPANXA1,0.03080510919757911,0.3147400549256999,0.0,0.0,3
CCR9,0.030795186326562102,0.3146497625489823,0.0,0.0,1
RAB5B,0.03078590234351829,-0.3145652836826346,0.0,0.0,4
ECI2,0.030782962851906986,-0.31453853601218,0.0,0.0,4
ESPN,0.03077294297006699,0.3144473608931835,0.0,0.0,4
SRSF4,0.03077222706634678,-0.3144408465841405,0.0,0.0,2
PSMA4,0.030766297564427874,0.3143868915523667,0.0,0.0,3
PSMA7,0.030761199714680977,0.3143405040734801,0.0,0.0,3
CDK5R2,0.030747848903144238,0.3142190194242596,0.0,0.0,2
SLC8A1,0.030743820408380425,-0.3141823624561104,0.0,0.0,4
CDK5RAP1,0.030736839899005115,0.314118843865461,0.0,0.0,4
MIS12,0.030734904649470252,-0.3141012342160214,0.0,0.0,4
KRT33B,0.03073467525799603,0.3140991468865206,0.0,0.0,3
ERI2,0.030732789870436764,0.3140819909521677,0.0,0.0,4
BPNT1,0.030726619475342647,0.3140258439320785,0.0,0.0,4
PIGZ,0.030722399584474955,-0.3139874453702833,0.0,0.0,2
PGM3,0.030722371067700698,0.3139871858841608,0.0,0.0,3
TMEM14B,0.03072115177840555,0.3139760910580589,0.0,0.0,3
UFSP2,0.030719280509380567,-0.3139590635941874,0.0,0.0,4
LRRC48,0.030719051391531065,-0.313956978754513,0.0,0.0,3
KDM6A,0.030715247355625894,0.3139223642319209,0.0,0.0,1
FAIM,0.030711687096882136,0.3138899679402476,0.0,0.0,1
PIGT,0.030708128150197425,0.3138575835875514,0.0,0.0,4
CUTC,0.03069301558337928,-0.3137200679860712,0.0,0.0,4
AHI1,0.03069080744085946,-0.3136999751685889,0.0,0.0,2
ATG9A,0.03067705404954892,0.3135748272766907,0.0,0.0,1
IBA57,0.030676699903044728,-0.3135716047487031,0.0,0.0,3
AUH,0.03066880968602133,-0.3134998083455614,0.0,0.0,3
TAGLN2,0.030668007263728817,-0.3134925067676413,0.0,0.0,1
CCBL2,0.030667503313162432,-0.3134879211094876,0.0,0.0,1
TBC1D2B,0.030664142373211006,-0.3134573385033347,0.0,0.0,4
STX16,0.030659616135011135,0.3134161523583212,0.0,0.0,1
IRF2BP1,0.030654625663517766,0.1792774276161116,0.0121623458978556,1.0,2
ZNF26,0.03064459314114875,0.3132794518188379,0.0,0.0,2
DNAAF1,0.03062700864004299,-0.3131194430476354,0.0,0.0,3
RHBG,0.03060775413574292,0.3129442382150025,0.0,0.0,3
SCN2A,0.030595989253203837,0.3128371846007374,0.0,0.0,1
CNOT1,0.030594879224231285,0.3128270839802632,0.0,0.0,4
RPS6KA4,0.030592098416677038,0.3128017802427827,0.0,0.0,2
C1orf50,0.030592007518165015,0.312800953118992,0.0,0.0,3
DERA,0.030591989202614803,0.3128007864580975,0.0,0.0,1
CD2AP,0.030590941603044968,0.312791253909015,0.0,0.0,4
PIP4K2A,0.03058866973969211,-0.3127705812688733,0.0,0.0,4
CDK10,0.030585626728015375,-0.3127428916258052,0.0,0.0,1
ABT1,0.030582305339500907,0.3127126689148116,0.0,0.0,3
C16orf45,0.030566869231487954,-0.3125722092759258,0.0,0.0,3
ARHGAP19,0.03055753594779712,-0.3124872818022561,0.0,0.0,2
HSD17B7,0.030556944629846584,0.3124819011515293,0.0,0.0,2
GLG1,0.030550765386269257,0.3124256736153699,0.0,0.0,2
MGC4294,0.030550142864918087,0.3124200090317773,0.0,0.0,4
PELI2,0.030547547570167758,-0.3123963933533221,0.0,0.0,3
CES2,0.030544950189891153,-0.3123727586977862,0.0,0.0,1
DERL1,0.0305446335989934,0.3123698779040566,0.0,0.0,5
RCN1,0.0305418653598523,0.3123446885318533,0.0,0.0,4
FBXO28,0.03053687628584211,0.3122992908491436,0.0,0.0,3
PPM1H,0.03053598094059235,0.3122911437261542,0.0,0.0,3
PSAP,0.03053019256911878,-0.3122384728996588,0.0,0.0,2
FRG1,0.030510474448503598,-0.3120590494271882,0.0,0.0,1
RAB30,0.030506436188349587,0.3120223035996465,0.0,0.0,1
POLR3K,0.03049688355913855,0.3119353802088367,0.0,0.0,4
TBC1D10B,0.030491370140405653,0.3118852112929676,0.0,0.0,3
TRMT12,0.03048078864261759,0.3117889257942567,0.0,0.0,3
BACH1,0.030474854126705905,-0.1680103794411755,0.0130359044918787,-4.0,4
ENDOG,0.030471493417551926,0.311704344632024,0.0,0.0,1
MAN1B1,0.030467273154790336,0.3116659426862098,0.0,0.0,4
LILRA5,0.030465755089198323,-0.3116521291689242,0.0,0.0,4
FKBP1A,0.03046257614671341,-0.3116232026342631,0.0,0.0,2
ANKRD53,0.030459530833743125,-0.3115954920507571,0.0,0.0,1
MOSPD2,0.03044483935029616,-0.3114618080639694,0.0,0.0,4
RHOT2,0.0304303252724214,0.3113297383650959,0.0,0.0,3
C6orf48,0.03042718998603329,0.2099775021553196,0.0091901223953901,1.0,2
TRMT61B,0.03042589032464,0.3112893829099948,0.0,0.0,4
TMEM176B,0.030424854056451067,0.3112799534699129,0.0,0.0,2
TCOF1,0.03042461982118295,0.3112778220646943,0.0,0.0,4
NARFL,0.030413438676080966,0.311176080122876,0.0,0.0,3
PCM1,0.03040368931540504,-0.3110873665897264,0.0,0.0,4
BRMS1,0.03040278237782804,0.311079113983276,0.0,0.0,4
C1orf56,0.030401573859842337,0.3110681171698489,0.0,0.0,3
ATP5H,0.030399122874466656,0.3110458146230869,0.0,0.0,5
IRF3,0.030395837480957724,0.3110159194457873,0.0,0.0,3
SNCG,0.030395580804264227,0.3110135838366008,0.0,0.0,2
ZBTB25,0.030381247849630443,0.3108831622542733,0.0,0.0,3
ALG12,0.03038050923862869,0.3108764413221254,0.0,0.0,2
ETFA,0.030374870940578693,0.3048788882845657,0.0005393283236982,1.0,4
CTNNA1,0.03037391899762153,-0.3108164739474958,0.0,0.0,1
TANC2,0.030369004169644005,0.3107717518606634,0.0,0.0,2
MOSPD3,0.030363609562332937,0.2739648099995713,0.0033339599198827,1.0,4
CNTNAP1,0.030359699723724615,-0.3106870867940046,0.0,0.0,1
DSG1,0.03035807536562402,0.2875379091532934,0.0020983039974529,1.0,2
N4BP3,0.030353140009609335,-0.3106273971964031,0.0,0.0,4
TBL2,0.030353049018334292,0.3106265692285226,0.0,0.0,4
NIPAL2,0.03034595163579744,0.1647176666332055,0.0132281693697447,5.0,2
KHDRBS3,0.030344694376565413,-0.3105505468292953,0.0,0.0,2
ATG4A,0.03033606951075344,-0.3104720655478498,0.0,0.0,2
ACSM5,0.030321125030225812,-0.3103360794342203,0.0,0.0,3
G6PC3,0.03030653390399973,0.3102033086399934,0.0,0.0,3
ST8SIA4,0.030306035789536,-0.3101987760869923,0.0,0.0,1
TACSTD2,0.03030282791617067,0.3101695862980826,0.0,0.0,2
ANAPC5,0.030300558442306433,0.3101489354009028,0.0,0.0,2
MAB21L1,0.030298683260172574,-0.3101318723300079,0.0,0.0,2
FN3KRP,0.030298240288700963,0.310127841546284,0.0,0.0,4
PCDHGA8,0.030280524307750443,-0.3099666363846766,0.0,0.0,2
SLC7A10,0.0302698351791705,0.3098693715081233,0.0,0.0,4
VPS45,0.030258229638999417,0.3097637678170804,0.0,0.0,5
KLHDC3,0.030237392474643746,0.3095741616949708,0.0,0.0,2
BCR,0.03023323212793682,0.3095363049505373,0.0,0.0,1
SLC4A2,0.030229876491546296,0.3095057706037156,0.0,0.0,1
PCMTD2,0.030225677418759915,0.3094675614743978,0.0,0.0,3
EVI5,0.0302163810044603,-0.3093829694908252,0.0,0.0,4
EPM2AIP1,0.030178786176739195,-0.3090408783418615,0.0,0.0,3
VBP1,0.030176257824513098,0.3090178718015888,0.0,0.0,3
SIRT7,0.03016990014042931,0.3089600205602131,0.0,0.0,3
TAPBP,0.030156883112727642,0.3088415731504899,0.0,0.0,1
CRADD,0.03014944666752016,-0.3087739058079473,0.0,0.0,1
DUSP12,0.030138088404868275,0.3086705521990509,0.0,0.0,4
COX10,0.030105840760845357,0.3083771173234608,0.0,0.0,4
IRF4,0.030070669847200075,0.3080570823881161,0.0,0.0,2
RTN2,0.030067796199638046,0.3080309338603584,0.0,0.0,1
DVL2,0.030062007547657175,0.3079782604814091,0.0,0.0,3
MEF2B,0.03003608600075785,0.3077423894241591,0.0,0.0,2
SRSF8,0.030033986393238128,-0.30772328421229,0.0,0.0,1
FOXC2,0.030019684723666857,-0.3075931473059041,0.0,0.0,2
NFATC4,0.030015266577638502,-0.3075529447370204,0.0,0.0,1
FZD2,0.030011193842727324,0.3075158852091639,0.0,0.0,2
ESRRG,0.030005630914131207,0.3074652657822266,0.0,0.0,2
PRRC2A,0.02998127466845429,0.3072436380591294,0.0,0.0,4
SLC12A9,0.029978284965247563,0.2404068329320851,0.0060596717687993,-1.0,2
COQ4,0.029967514360230124,0.3071184272273251,0.0,0.0,3
TRIAP1,0.029964402497525848,0.3070901110798002,0.0,0.0,4
RAG1,0.029961303353357054,-0.3070619106635788,0.0,0.0,2
MED13L,0.02996043841189221,-0.3070540401974155,0.0,0.0,4
PPP2R5A,0.029957225979023772,-0.3070248089196694,0.0,0.0,4
NXF2,0.029953346676529137,-0.3069895095147243,0.0,0.0,2
KDM3B,0.029944321102102378,-0.3069073820170639,0.0,0.0,2
LPP,0.029933025720628295,0.2737598563184207,0.0029971785835194,1.0,2
C9orf116,0.029929599622786685,-0.3067734250852511,0.0,0.0,2
SKAP1,0.02992744032357874,0.3067537767136059,0.0,0.0,1
B3GNT4,0.029922383738403634,0.3067077647184129,0.0,0.0,4
STX8,0.029911629346310493,-0.3066099059817047,0.0,0.0,4
ZNF133,0.02990808449692021,0.3065776499062195,0.0,0.0,2
ZNF629,0.029903933775342114,0.3065398807448813,0.0,0.0,2
GP5,0.029888122601621766,-0.3063960082253798,0.0,0.0,1
NNT,0.029887493384401127,0.3063902827132548,0.0,0.0,3
DCXR,0.029880664190472146,0.3063281410054914,0.0,0.0,2
MED8,0.029880470852403678,0.3063263817410928,0.0,0.0,4
EBAG9,0.02986901199656433,-0.3062221127924764,0.0,0.0,2
SLC16A2,0.029866834634242938,-0.306202300056965,0.0,0.0,1
CRCP,0.029863133111782122,0.3061686183473179,0.0,0.0,4
METTL9,0.02985784007528293,0.1880912255334718,0.0107053235219817,-5.0,2
RFXANK,0.0298321800595126,0.3058869635065678,0.0,0.0,3
HEXIM1,0.0298283309511873,-0.3058519388510685,0.0,0.0,3
HOXC8,0.029818489086799873,0.3046792313630569,9.824257145994832e-05,-1.0,1
RPS11,0.029793881060663698,-0.3055384648083539,0.0,0.0,1
CDKN1B,0.029792021035710176,-0.3055215396590176,0.0,0.0,2
PSG5,0.029788737411370385,0.157380935055386,0.013433733693864,4.0,3
SV2B,0.029779933107053465,-0.3054115465122624,0.0,0.0,1
MAPKAPK5,0.02977908386058362,0.3054038188614595,0.0,0.0,2
YRDC,0.02976526790045667,0.3052781016295858,0.0,0.0,2
SIK3,0.029753555228720047,-0.305171523103371,0.0,0.0,4
RPS6KA5,0.02974038871834218,-0.305051715487908,0.0,0.0,4
CDC5L,0.02973793325167222,0.3050293721639646,0.0,0.0,3
MFSD1,0.029736966980658804,-0.3050205796576219,0.0,0.0,2
NOP16,0.029735095588529104,0.3050035510735688,0.0,0.0,4
ADORA1,0.029734747120090298,0.3050003802126862,0.0,0.0,2
EBLN2,0.02971829309816438,-0.3048506581469949,0.0,0.0,2
SGK2,0.029708655392207066,0.3047629606070894,0.0,0.0,3
ORMDL2,0.029688009256013947,0.304575092730573,0.0,0.0,4
ZMYM2,0.02968731807680862,0.1296265108961961,0.0158673732841947,4.0,1
CHST11,0.02968379302258927,-0.30453672744939,0.0,0.0,4
RBM38,0.029678763266773732,0.3044909595858235,0.0,0.0,3
REM1,0.029676340733455212,-0.3044689159362959,0.0,0.0,4
DMPK,0.029665793492244616,-0.3043729421525909,0.0,0.0,4
HIGD1A,0.02966252010671281,-0.3043431562409255,0.0,0.0,4
EYA1,0.02965718191588874,0.3042945817974957,0.0,0.0,1
THYN1,0.029650192973964717,0.304230986475539,0.0,0.0,2
TTC26,0.029648209029389125,0.3042129337294437,0.0,0.0,1
ZNF304,0.029648098292966024,-0.3042119260921567,0.0,0.0,3
ITIH4,0.029640808417294377,-0.3041455924474645,0.0,0.0,2
METAP2,0.02962394195071596,-0.3039921173744153,0.0,0.0,4
PPP3CA,0.029619693108518575,-0.3039534553722949,0.0,0.0,3
COPS3,0.029619656936056404,0.3039531262238483,0.0,0.0,2
GPR68,0.02960022106458246,0.3037762710550214,0.0,0.0,3
NFYA,0.029589645696864512,0.3036800413363967,0.0,0.0,2
TECR,0.02958875491925484,0.3036719357762855,0.0,0.0,4
YARS,0.029585957822820644,0.3036464838194356,0.0,0.0,3
PTTG2,0.02958393370323506,-0.3036280655040277,0.0,0.0,1
RCE1,0.029579015015899254,0.3035833082992712,0.0,0.0,4
ALAS2,0.029574874007470556,-0.2020636945845564,0.0092044735922378,-2.0,3
EIF4H,0.029563953556703465,0.3034462577475416,0.0,0.0,1
MSX2,0.02955051875263387,0.3033240088149393,0.0,0.0,4
PIP5K1C,0.029549099646288372,-0.3033110957694578,0.0,0.0,3
RIMS2,0.029547943549124097,0.3033005759551319,0.0,0.0,4
CCDC101,0.029540677249986,-0.3032344568432342,0.0,0.0,3
NBEA,0.029539882597590533,-0.3032272259668751,0.0,0.0,1
NUDT13,0.02952886632919738,-0.3031269843075739,0.0,0.0,1
GTF3C3,0.029523591251991343,0.3030789841614987,0.0,0.0,3
CHST1,0.029522247752715787,0.3030667590965452,0.0,0.0,2
BGLAP,0.02950868071313344,0.3029433068973972,0.0,0.0,1
ENTPD1,0.029497308054690852,-0.3028398222951466,0.0,0.0,1
BRF2,0.029490537528905264,0.3027782144334944,0.0,0.0,3
NDUFAF3,0.029484026061661683,-0.2951163462969445,0.0006895620778458,-1.0,4
GLB1L,0.029472479777206243,-0.3026138993561054,0.0,0.0,1
DNAJC4,0.02945936087338655,0.3024945249327375,0.0,0.0,3
AAAS,0.02945902318090453,0.3024914521268178,0.0,0.0,4
ADCYAP1R1,0.02943482155608716,-0.3022712313639516,0.0,0.0,4
NIPSNAP3B,0.029407198240517764,-0.3020198751978475,0.0,0.0,4
WNT4,0.02940564187585048,0.3020057131811683,0.0,0.0,4
HLA-G,0.02939409690594365,-0.3019006606444343,0.0,0.0,2
SNN,0.029392140315723958,-0.301882856807128,0.0,0.0,5
KLF12,0.029390191510339024,-0.3018651238073073,0.0,0.0,2
ARNTL,0.029379695879318723,-0.3017696196464299,0.0,0.0,1
E2F2,0.02937372661476596,0.3017153027977274,0.0,0.0,4
BICD1,0.029371368564257407,0.3016938459044077,0.0,0.0,3
MIOS,0.02935940846591546,0.301585015939449,0.0,0.0,3
ALDH3A2,0.02935925599880403,-0.3015836285770779,0.0,0.0,2
PSMC5,0.029358060769200087,0.3015727526802252,0.0,0.0,4
AFF1,0.029356138268774645,-0.3015552590402942,0.0,0.0,5
ZNF224,0.029353889816004418,-0.3015347994228898,0.0,0.0,1
SLC6A12,0.029343703982018198,-0.3014421142355191,0.0,0.0,2
CYP2W1,0.029330139765803922,0.1241049953373628,0.0160733906477025,5.0,2
PPT1,0.029320299644233595,-0.3012291483226849,0.0,0.0,2
ACAT1,0.029314792918512286,-0.3011790403093431,0.0,0.0,4
PRKD3,0.02930968771706384,-0.3011325859342321,0.0,0.0,2
NLRP1,0.02930959416652307,-0.3011317346785164,0.0,0.0,4
MAST2,0.02930795043338705,0.301116777659395,0.0,0.0,4
RANBP9,0.02930661898992525,0.3011046622953612,0.0,0.0,4
FIS1,0.029300225975673173,-0.3010464895699252,0.0,0.0,3
CHML,0.02929811401581957,0.301027271958975,0.0,0.0,3
SRP9,0.029294916479926884,0.3009981762350766,0.0,0.0,4
PRAMEF11,0.02928843914784815,0.1029778361999791,0.0179552204658585,-7.0,1
SLC38A10,0.029280679929448678,0.3008686318747061,0.0,0.0,4
PDCD5,0.029269506708892577,0.3007669620416637,0.0,0.0,3
SLMO1,0.029265691655900084,0.3007322472699605,0.0,0.0,3
NRBF2,0.02926485958966495,-0.3007246759493389,0.0,0.0,2
SGPP1,0.029254569381731606,-0.300631041019526,0.0,0.0,1
SMOX,0.029253348293573202,0.3006199298248108,0.0,0.0,4
YWHAE,0.029240163603888553,0.3004999567881896,0.0,0.0,1
DNAJC28,0.029229841567254475,0.3004060322356423,0.0,0.0,1
RHBDD3,0.029228893405888107,0.3003974045165946,0.0,0.0,4
KIAA1644,0.02922050088119047,0.3003210374046658,0.0,0.0,3
SCAND1,0.029219573132571584,0.3003125954297926,0.0,0.0,4
HSD17B8,0.02921738328271303,0.3002926690649286,0.0,0.0,2
CHN2,0.029212152793234837,-0.3002450746413416,0.0,0.0,3
KCNMB1,0.029204221221868006,-0.3001729019376363,0.0,0.0,2
SMARCAL1,0.02919150376836109,0.3000571804795052,0.0,0.0,3
DDX49,0.029190975952903365,0.3000523776646682,0.0,0.0,4
LARP4,0.02918429913780241,0.299991622515948,0.0,0.0,2
CLSTN3,0.02917689900506492,0.2999242855958421,0.0,0.0,3
CRYBB2,0.029161790096535616,0.2997868032826707,0.0,0.0,1
PRMT2,0.02916007902056101,-0.2675822902632537,0.0029195569028876,-1.0,3
RPAP2,0.029158066337007675,0.2997529192285974,0.0,0.0,4
ERGIC3,0.02915684960289691,0.2997418476531929,0.0,0.0,4
KCNF1,0.02915355713654595,0.2638343635665525,0.0032541134931311,-1.0,1
HIST1H2AK,0.029142588764056728,0.2996120822828016,0.0,0.0,3
TUBA1C,0.02913991500435622,0.2995877526187642,0.0,0.0,2
ATP7B,0.029135792138310378,-0.2995502369266294,0.0,0.0,1
KBTBD2,0.029106199468578557,-0.2992809607787358,0.0,0.0,2
FAM115A,0.02910551211140623,-0.299274706226738,0.0,0.0,1
HIC2,0.029101551108486185,-0.2992386633952608,0.0,0.0,2
HMGN1,0.029100915082670216,0.2992328759288633,0.0,0.0,4
INCENP,0.029095988556053866,0.2991880473911961,0.0,0.0,2
KIF5B,0.029088564736178667,-0.2991204949318619,0.0,0.0,2
SMAP1,0.029086488983640052,0.2991016067864987,0.0,0.0,4
INSL4,0.02908580849782203,0.2990954147598437,0.0,0.0,2
PYY2,0.029078760547009176,0.2990312824911897,0.0,0.0,2
IFI35,0.02906568448901892,0.2989122979400438,0.0,0.0,1
GGA2,0.029065052217049636,-0.2989065446314761,0.0,0.0,3
FBXO46,0.029054545230400738,0.2988109371409582,0.0,0.0,3
WNT5B,0.02905317146513944,0.2987984366730712,0.0,0.0,3
SLC22A14,0.029050665780603172,0.2987756363956418,0.0,0.0,4
OR2H1,0.02904150126270151,-0.2986922445928668,0.0,0.0,1
FCGR2C,0.029037572081517252,-0.298656491320747,0.0,0.0,1
C16orf80,0.029037462772327324,-0.2986554966704549,0.0,0.0,3
PEA15,0.029037150668921312,-0.2986526567103,0.0,0.0,4
RPP25,0.029028874130049356,0.2985773450021801,0.0,0.0,3
C5orf28,0.02902641893089274,0.2985550041124531,0.0,0.0,4
POLM,0.02902070785081983,0.2985030365929193,0.0,0.0,2
PRPSAP2,0.02901594721175783,0.2984597175358777,0.0,0.0,2
SRSF7,0.029006129041182417,-0.2983703778725128,0.0,0.0,4
