ID_REF,GSE30219,GSE50081,GSE19188,d_Media,d_Minima_Abs,Replicado_3_Cohortes,Direccion
CLDN20,1.0024481678479842,1.0137700163024188,1.1152756195376714,1.0438312678960247,1.0024481678479842,True,Escamoso
FOXRED2,1.0215811702913171,1.0023328276690688,1.0303054925790764,1.0180731635131541,1.0023328276690688,True,Escamoso
ITGA9,-1.507220486382241,-1.190708768195473,-1.002284697990056,-1.2334046508559233,1.002284697990056,True,Adenocarcinoma
KRT31,1.4877429604911407,1.0021010679239908,1.2223324677097138,1.2373921653749484,1.0021010679239908,True,Escamoso
ATP5G3,1.2128371229494426,1.1672211206865835,1.00163959669968,1.1272326134452353,1.00163959669968,True,Escamoso
DUSP6,-1.0016013160616362,-1.2332458901421044,-1.0485027056083571,-1.0944499706040325,1.0016013160616362,True,Adenocarcinoma
UST,1.416323021955414,1.0013020032550692,1.883123021009861,1.433582682073448,1.0013020032550692,True,Escamoso
CYP2B7P,-1.5508480191635006,-1.0636504419005,-1.0012548617894812,-1.2052511076178272,1.0012548617894812,True,Adenocarcinoma
KIF13B,-1.8868207112683708,-0.9996993416846359,-1.3096060977622748,-1.3987087169050938,0.9996993416846359,True,Adenocarcinoma
NAPSA,-1.7103251522367395,-1.27397519563155,-0.9994832566863154,-1.3279278681848683,0.9994832566863154,True,Adenocarcinoma
SLC22A31,-1.7386250272026715,-1.1057794558167087,-0.9986420516563751,-1.281015511558585,0.9986420516563751,True,Adenocarcinoma
REEP4,1.9050220564592075,1.2094455708474676,0.9981987682061004,1.3708887985042584,0.9981987682061004,True,Escamoso
MGLL,-1.4271367212745,-0.9980761216079677,-1.1072995906100478,-1.1775041444975052,0.9980761216079677,True,Adenocarcinoma
FBN2,1.6155938850683376,0.9972256268097532,1.5876373705999038,1.4001522941593316,0.9972256268097532,True,Escamoso
LOC102724229,-1.3614455000078511,-0.9969579990739172,-1.1829189757391054,-1.1804408249402913,0.9969579990739172,True,Adenocarcinoma
LOC101927093,1.225286972521268,1.1330329504243286,0.9962516443886478,1.1181905224447481,0.9962516443886478,True,Escamoso
CD47,-0.995680718283552,-1.0399559039302881,-1.1007206944512404,-1.0454524388883601,0.995680718283552,True,Adenocarcinoma
STAP2,1.0938443292309976,0.9948326852047247,1.2448624807681763,1.1111798317346329,0.9948326852047247,True,Escamoso
HDGFRP3,1.5498006353406462,0.9944803863681315,1.2916038477661356,1.2786282898249712,0.9944803863681315,True,Escamoso
SLC1A4,1.4339982186867668,0.9943897840386844,1.186411808294838,1.2049332703400963,0.9943897840386844,True,Escamoso
RAP2B,1.872294746882906,0.9941755656081763,1.2113449908283191,1.3592717677731339,0.9941755656081763,True,Escamoso
SDC4,-1.432517113556016,-0.9918732205931318,-1.2372324681544558,-1.2205409341012012,0.9918732205931318,True,Adenocarcinoma
NRP1,-1.5734017649775547,-1.200482603951164,-0.9911228385992892,-1.255002402509336,0.9911228385992892,True,Adenocarcinoma
GLI2,1.166951574656597,0.9907690894960924,1.0872497001192896,1.0816567880906598,0.9907690894960924,True,Escamoso
FAM168B,1.0557356783569487,0.9893570050080097,1.1322778574109098,1.0591235135919561,0.9893570050080097,True,Escamoso
CKMT1A,1.6276912402985788,0.9892737204707686,1.3261754464350537,1.3143801357348004,0.9892737204707686,True,Escamoso
TMEM189,0.9890015821023531,1.0602282727046501,1.0891657214106671,1.0461318587392234,0.9890015821023531,True,Escamoso
ERMP1,1.2184052232968634,0.9885776598284124,0.9999293134920477,1.0689707322057747,0.9885776598284124,True,Escamoso
CECR5,1.406135859069685,0.9883582311499132,1.1274732181656997,1.1739891027950993,0.9883582311499132,True,Escamoso
SSR2,-1.3637450430772102,-0.9881328941808019,-1.0944164114944048,-1.1487647829174723,0.9881328941808019,True,Adenocarcinoma
GPR126,-0.9868197325454567,-1.073144988704036,-1.3294247306384357,-1.1297964839626429,0.9868197325454567,True,Adenocarcinoma
ATP8A1,-1.8146533084592065,-0.986392692645176,-1.2780990184391048,-1.3597150065144958,0.986392692645176,True,Adenocarcinoma
RNASE4,-1.6456125274193543,-0.986385322156456,-1.3379721377311844,-1.3233233291023316,0.986385322156456,True,Adenocarcinoma
ZNF703,1.370103790609274,1.0531104245929164,0.9863263668590034,1.1365135273537312,0.9863263668590034,True,Escamoso
TTC39A,-1.2653926297356588,-0.9859778769364465,-1.3378052278957169,-1.1963919115226074,0.9859778769364465,True,Adenocarcinoma
SQLE,1.2517496260526335,0.9856495338460494,1.1471311006724163,1.1281767535236995,0.9856495338460494,True,Escamoso
GRAMD2,-1.5222983777086088,-0.985534846027278,-1.021381716150902,-1.176404979962263,0.985534846027278,True,Adenocarcinoma
DGKA,2.3189101106445507,1.2982739989871597,0.9854294691583491,1.534204526263353,0.9854294691583491,True,Escamoso
CSNK1G1,1.5105579212268596,0.9852419601179503,1.5212679228165982,1.3390226013871362,0.9852419601179503,True,Escamoso
PAFAH2,-1.7750235158500383,-0.9845185947348102,-1.0448733830430565,-1.2681384978759684,0.9845185947348102,True,Adenocarcinoma
LINC01206,0.9840375708955439,1.1900867551194774,1.0220114616388156,1.0653785958846123,0.9840375708955439,True,Escamoso
NCS1,2.3777109092881394,1.0109258152918277,0.9836811012395712,1.4574392752731793,0.9836811012395712,True,Escamoso
RFTN1,-1.5568595165694095,-1.106166030099903,-0.9827936942474947,-1.2152730803056024,0.9827936942474947,True,Adenocarcinoma
SPINK1,-1.5575563652018085,-0.9825997634413202,-1.144907517126328,-1.228354548589819,0.9825997634413202,True,Adenocarcinoma
FZD7,1.4579906412230696,0.9821304525222384,1.5413556215416342,1.3271589050956474,0.9821304525222384,True,Escamoso
EMC8,0.9819035832662064,1.057953506635394,0.9907550441825462,1.0102040446947156,0.9819035832662064,True,Escamoso
METTL8,1.8853585407482862,0.9816433927240862,1.5432973022883012,1.4700997452535578,0.9816433927240862,True,Escamoso
UNC5CL,-1.3685892341199826,-0.9811383293538255,-1.001181162943218,-1.116969575472342,0.9811383293538255,True,Adenocarcinoma
AHCY,0.9913060615482143,0.9809990363021703,0.9900049476380568,0.9874366818294805,0.9809990363021703,True,Escamoso
ENPP4,-2.6991126977302247,-0.980085016353644,-1.6438576100323041,-1.774351774705391,0.980085016353644,True,Adenocarcinoma
LOC100129034,-1.8434588374964427,-1.1732873203987975,-0.9797932913015213,-1.3321798163989207,0.9797932913015213,True,Adenocarcinoma
MPHOSPH6,1.8055334440237827,0.9793851030590579,1.4031294063743716,1.3960159844857374,0.9793851030590579,True,Escamoso
COX5A,0.9786779883599429,1.0131678168621536,1.144787454623027,1.0455444199483745,0.9786779883599429,True,Escamoso
SPC25,1.4801989559561268,0.9940271375470603,0.9784949690737668,1.1509070208589847,0.9784949690737668,True,Escamoso
UNG,1.284101165865416,0.9784271571655329,1.1235824592522212,1.1287035940943901,0.9784271571655329,True,Escamoso
HAP1,1.3768747654368285,1.0427364296526735,0.9783753954959954,1.1326621968618324,0.9783753954959954,True,Escamoso
ATF6,-1.5053534236389832,-0.9776641841326291,-1.0707234686003975,-1.1845803587906698,0.9776641841326291,True,Adenocarcinoma
LONRF3,-2.058463743858349,-0.9773985647007783,-1.0960545587062567,-1.3773056224217948,0.9773985647007783,True,Adenocarcinoma
C1orf110,1.0568773542561616,0.9771942940209584,1.4429140014597286,1.1589952165789494,0.9771942940209584,True,Escamoso
PRKX,1.7774042816135265,0.9771401084824088,1.5681185890099985,1.4408876597019777,0.9771401084824088,True,Escamoso
BTBD9,-1.399787365066422,-0.9759752624556034,-1.199912456416592,-1.1918916946462057,0.9759752624556034,True,Adenocarcinoma
PLCH1,-1.7481012377335425,-1.0571103012698304,-0.9759631967729496,-1.2603915785921076,0.9759631967729496,True,Adenocarcinoma
PLEKHB1,-2.227770224413112,-0.9755100589765225,-1.3981155853299967,-1.533798622906544,0.9755100589765225,True,Adenocarcinoma
SH3BGRL2,-1.8450494477948751,-0.9754516526995753,-1.1983441574049938,-1.3396150859664813,0.9754516526995753,True,Adenocarcinoma
CYP4F3,1.1721794693113086,1.2129553438789904,0.9747754395009006,1.1199700842304,0.9747754395009006,True,Escamoso
LRBA,-1.6525449870588291,-0.9739340213622237,-1.5074279630581915,-1.3779689904930814,0.9739340213622237,True,Adenocarcinoma
STC2,1.5264915957431862,0.9739255691550008,1.3114438919900628,1.2706203522960833,0.9739255691550008,True,Escamoso
CLDN7,-1.0551068322331754,-0.9739137915946904,-0.9897497306216279,-1.0062567848164978,0.9739137915946904,True,Adenocarcinoma
SH3BP1,1.822808499584351,0.9738382522333453,1.0867676305788174,1.294471460798838,0.9738382522333453,True,Escamoso
EFNB1,2.0022150140578763,0.9737938527986393,1.0107016644724027,1.3289035104429727,0.9737938527986393,True,Escamoso
SPATA6,-1.2668231792921576,-0.9729559173584363,-1.0121298804475916,-1.0839696590327283,0.9729559173584363,True,Adenocarcinoma
NXT1,1.2024617891892222,0.9727113666505541,1.2680899708373847,1.1477543755590538,0.9727113666505541,True,Escamoso
BCL2L15,-1.4475476571792385,-1.094710843408543,-0.972471450754514,-1.1715766504474319,0.972471450754514,True,Adenocarcinoma
BC027448,1.7621289216396747,1.4992854728705152,0.9720730741619996,1.4111624895573964,0.9720730741619996,True,Escamoso
DLK2,2.0130599556338886,0.9717958548803163,1.5883600530803625,1.524405287864856,0.9717958548803163,True,Escamoso
C12orf56,1.5751311620336816,0.9706347792481624,1.0688510528377726,1.2048723313732055,0.9706347792481624,True,Escamoso
GLOD5,-1.8529977218800282,-0.9703297301619791,-1.2060765250563665,-1.3431346590327913,0.9703297301619791,True,Adenocarcinoma
PAM,-1.5700490122451303,-0.9701608920696517,-1.308591434033508,-1.28293377944943,0.9701608920696517,True,Adenocarcinoma
PTTG1IP,-1.3246061706057395,-1.2310323967546668,-0.9700923215713674,-1.1752436296439246,0.9700923215713674,True,Adenocarcinoma
SLC41A2,-2.2049763987099045,-0.9695599852246672,-1.5301152714392656,-1.5682172184579457,0.9695599852246672,True,Adenocarcinoma
SNCA,1.9155688594440996,1.1142657847049025,0.969453841822424,1.3330961619904753,0.969453841822424,True,Escamoso
STPG1,1.5371052507028975,0.9682269475715793,1.1703826053931023,1.225238267889193,0.9682269475715793,True,Escamoso
NSG1,1.7756658579133155,1.3212254577547744,0.9681747604940177,1.3550220253873693,0.9681747604940177,True,Escamoso
ASB2,1.0438820501197763,0.9680112177225588,1.0343269189827056,1.0154067289416802,0.9680112177225588,True,Escamoso
ATG4D,1.7312410358442951,0.9678660132316627,1.7338367794887384,1.4776479428548985,0.9678660132316627,True,Escamoso
MRPL36,1.26057919139393,1.0804966939133538,0.9666585388300546,1.1025781413791127,0.9666585388300546,True,Escamoso
ZNF639,1.9266633239699948,0.9642745341946033,1.7968113512867174,1.562583069817105,0.9642745341946033,True,Escamoso
FAM174B,-1.8253956032593126,-1.0385265419963063,-0.9637775908126812,-1.2758999120227668,0.9637775908126812,True,Adenocarcinoma
KRT17P5,1.5528375819952023,0.9631170885039726,1.579833092614318,1.3652625877044977,0.9631170885039726,True,Escamoso
GDPD1,-1.7181607250105544,-0.9628289789540199,-1.1302817184405987,-1.270423807468391,0.9628289789540199,True,Adenocarcinoma
FAXDC2,-1.3231286736124626,-0.9627415235669237,-1.3191554581031517,-1.2016752184275126,0.9627415235669237,True,Adenocarcinoma
FEZ1,1.359257818009691,0.9626681975562298,1.033886282616453,1.1186040993941246,0.9626681975562298,True,Escamoso
SUCLG2,-1.8919623790555733,-0.9624406195959012,-1.397974910380144,-1.4174593030105396,0.9624406195959012,True,Adenocarcinoma
PTPRE,-1.4733908310286075,-0.9624153726023044,-1.289722384948716,-1.2418428628598759,0.9624153726023044,True,Adenocarcinoma
MRPS11,1.158407351364378,0.9623357549778557,0.9886300203248234,1.036457708889019,0.9623357549778557,True,Escamoso
AF279780,2.101450878476938,0.9614115310872468,1.538068007168773,1.533643472244319,0.9614115310872468,True,Escamoso
KLF5,1.2224236094176375,0.9609369129216031,1.3045683121933005,1.1626429448441804,0.9609369129216031,True,Escamoso
DTL,1.597475776980153,0.96009582811918,1.054534733668633,1.2040354462559888,0.96009582811918,True,Escamoso
PLCH2,1.3360794457853644,0.9599333723072139,1.104556340173171,1.1335230527552498,0.9599333723072139,True,Escamoso
TMEM44,1.4207860851468312,0.9595164486493051,1.1253715762396774,1.1685580366786048,0.9595164486493051,True,Escamoso
TMC4,-1.3308906602625679,-0.9583555813231781,-0.9653096901955286,-1.0848519772604248,0.9583555813231781,True,Adenocarcinoma
NAA20,1.2673244043343534,0.9581152156820615,1.1840144794817709,1.1364846998327287,0.9581152156820615,True,Escamoso
WFDC2,-1.2857522941431399,-0.9577850185763573,-1.0790220611335533,-1.1075197912843502,0.9577850185763573,True,Adenocarcinoma
C15orf61,1.0964647909840808,0.9572004814544169,0.972950743980134,1.0088720054728773,0.9572004814544169,True,Escamoso
HSD17B11,-1.9712474326633023,-0.9569299982857098,-1.3989523503279437,-1.4423765937589854,0.9569299982857098,True,Adenocarcinoma
ERVMER34-1,1.2338628222660057,0.9568916756696141,1.061854383097603,1.0842029603444077,0.9568916756696141,True,Escamoso
BDH1,1.8218696305675337,0.9567490215995132,1.2462088399778786,1.3416091640483085,0.9567490215995132,True,Escamoso
UBL7-AS1,1.3992527233553882,0.9561628623551229,1.210683770080418,1.188699785263643,0.9561628623551229,True,Escamoso
SYTL3,-1.334943450866822,-1.0417354652027595,-0.9561191572481736,-1.1109326911059185,0.9561191572481736,True,Adenocarcinoma
HAGLROS,1.6999505532831996,0.9559275761783166,1.354641291782369,1.3368398070812948,0.9559275761783166,True,Escamoso
ENPP5,-1.882138957875312,-0.9555118636124317,-1.396248411406687,-1.4112997442981436,0.9555118636124317,True,Adenocarcinoma
FAM57A,1.4363321145999897,0.9548145785229686,1.2129703588542218,1.20137235065906,0.9548145785229686,True,Escamoso
UBE2S,1.7619429758431562,1.2371061713258873,0.9525795572688395,1.317209568145961,0.9525795572688395,True,Escamoso
GALE,-1.353806320370541,-0.9525637709729504,-1.8191410932613494,-1.3751703948682803,0.9525637709729504,True,Adenocarcinoma
NR3C2,-1.642978246446873,-1.0417372646019893,-0.9518609470585483,-1.2121921527024704,0.9518609470585483,True,Adenocarcinoma
SLCO2A1,-0.9513521404967609,-0.993657920305114,-1.0653516944970096,-1.0034539184329614,0.9513521404967609,True,Adenocarcinoma
GPNMB,1.3925664736717713,0.9508412701707899,1.6015704692516757,1.314992737698079,0.9508412701707899,True,Escamoso
ELP4,1.072211421965064,0.9500576155896361,1.0255271765220253,1.0159320713589086,0.9500576155896361,True,Escamoso
ARHGDIB,-1.455302212481735,-0.948375925911932,-1.0599080485376695,-1.1545287289771122,0.948375925911932,True,Adenocarcinoma
MIA3,-1.369591618593772,-0.9483572242748868,-1.1402120273338048,-1.1527202900674878,0.9483572242748868,True,Adenocarcinoma
ME3,-2.076341029492199,-0.9483267833813581,-1.4465301268997341,-1.4903993132577638,0.9483267833813581,True,Adenocarcinoma
SEMA6D,1.2069536874747004,0.9479926104107399,1.250606312061314,1.1351842033155848,0.9479926104107399,True,Escamoso
WSB1,-1.4497290016821305,-0.947697684913695,-1.1087609247438237,-1.1687292037798829,0.947697684913695,True,Adenocarcinoma
LINC01127,1.018606976273703,0.9475743203985134,1.1057143060134549,1.0239652008952238,0.9475743203985134,True,Escamoso
SH3RF2,1.7582591291878475,0.9470803637887625,1.8205072402156932,1.5086155777307677,0.9470803637887625,True,Escamoso
PDK4,-1.2951861405558973,-0.9468341539859009,-1.1578127590368734,-1.1332776845262238,0.9468341539859009,True,Adenocarcinoma
ACAP2,2.729401950069636,0.9448219499456466,2.2855517435903785,1.9865918812018872,0.9448219499456466,True,Escamoso
TGFBR2,-1.5939915354596486,-0.944520320960552,-1.0048075214096275,-1.1811064592766094,0.944520320960552,True,Adenocarcinoma
GOT2,1.3814286645155494,0.9444395465043514,1.7767532473747136,1.3675404861315383,0.9444395465043514,True,Escamoso
SUOX,-1.5505689459900132,-1.0161239215842244,-0.9441796983020414,-1.170290855292093,0.9441796983020414,True,Adenocarcinoma
DDX39A,1.6275367411468578,1.0130789389851862,0.9438775030570119,1.1948310610630186,0.9438775030570119,True,Escamoso
GAPDH,1.781372091462595,0.943824075869557,0.9539202367238353,1.2263721346853291,0.943824075869557,True,Escamoso
RNF126,1.8055011127705105,1.276554621453897,0.9436462591979442,1.3419006644741174,0.9436462591979442,True,Escamoso
NUP50,1.8035944911634176,1.0354105748533433,0.9432527498432375,1.2607526052866662,0.9432527498432375,True,Escamoso
SBF2-AS1,0.9421913291518534,1.0165982815799224,1.185385558471115,1.0480583897342968,0.9421913291518534,True,Escamoso
ALDH7A1,-1.1736624346465883,-0.9415084282454429,-1.5335345443161144,-1.2162351357360486,0.9415084282454429,True,Adenocarcinoma
LOC349160,1.5357601936313234,0.9414636813226257,1.4653684271475418,1.3141974340338303,0.9414636813226257,True,Escamoso
ASAH1,-1.9708878415129443,-0.9414111342881751,-1.1376380433002866,-1.3499790063671353,0.9414111342881751,True,Adenocarcinoma
SLCO3A1,1.2012433107325455,0.9413297055703745,1.3746284656814454,1.1724004939947885,0.9413297055703745,True,Escamoso
CHEK2,1.3646728846291512,0.9409544495239421,1.102300090699323,1.1359758082841387,0.9409544495239421,True,Escamoso
AUNIP,1.6286082309934373,0.9917299637128782,0.9406258100283779,1.186988001578231,0.9406258100283779,True,Escamoso
FHOD1,-1.4510470863319713,-1.1980478652947892,-0.9392717951138868,-1.196122248913549,0.9392717951138868,True,Adenocarcinoma
CCNJL,-1.910708163200625,-1.3329731309872979,-0.9383847158247329,-1.394022003337552,0.9383847158247329,True,Adenocarcinoma
GJA3,1.4960584636331176,1.0299550677522586,0.9382003714576536,1.1547379676143434,0.9382003714576536,True,Escamoso
FOLH1,0.9950986147353231,0.937788751085506,1.1309466866037359,1.021278017474855,0.937788751085506,True,Escamoso
KLRG2,1.4814617568887605,0.937208457931869,1.1740810606921885,1.1975837585042726,0.937208457931869,True,Escamoso
PTS,1.113195026247891,0.9366909938649854,0.9786196085634745,1.0095018762254504,0.9366909938649854,True,Escamoso
CYB561,-1.2589798694365013,-0.9804878485168762,-0.9362386274228798,-1.0585687817920857,0.9362386274228798,True,Adenocarcinoma
FRMD6,2.413920714952634,0.9358918761943337,1.937945573451488,1.762586054866152,0.9358918761943337,True,Escamoso
PLEKHG6,1.4935339123916331,1.0241294299738632,0.935854577538816,1.1511726399681041,0.935854577538816,True,Escamoso
TNFSF12-TNFSF13,-1.651246363781797,-0.9358270497224475,-1.125143204986217,-1.2374055394968204,0.9358270497224475,True,Adenocarcinoma
LOC100996760,1.5357695517995293,1.1741399944293462,0.9357181354253838,1.2152092272180866,0.9357181354253838,True,Escamoso
WDR5,1.5011511975956675,1.028058790962359,0.9356737526348651,1.1549612470642971,0.9356737526348651,True,Escamoso
SVIP,-1.7036751197414977,-0.9961621494850266,-0.9352665650986866,-1.2117012781084036,0.9352665650986866,True,Adenocarcinoma
FOXJ1,-1.6360163533030918,-1.016137546519419,-0.9349898462819616,-1.1957145820348243,0.9349898462819616,True,Adenocarcinoma
ASL,-1.0085693924497667,-0.9499806244627476,-0.9349696431097146,-0.964506553340743,0.9349696431097146,True,Adenocarcinoma
TMEM14A,1.2777326604461707,0.9349213791601039,1.4324708990311927,1.2150416462124891,0.9349213791601039,True,Escamoso
TMEM57,-1.5456603696133377,-0.9348503904011106,-1.1265929931194545,-1.2023679177113011,0.9348503904011106,True,Adenocarcinoma
ACAD8,-1.5852060040171092,-0.9341203499908108,-1.3504426578676765,-1.2899230039585323,0.9341203499908108,True,Adenocarcinoma
CDT1,1.4823307359406748,0.9588252507880913,0.9339677839963176,1.1250412569083612,0.9339677839963176,True,Escamoso
LINC00849,-1.5977737608984326,-0.933785400023856,-1.3673655576707737,-1.2996415728643542,0.933785400023856,True,Adenocarcinoma
WDR53,2.1244388263896408,0.9335219655642363,1.650664323030976,1.5695417049949512,0.9335219655642363,True,Escamoso
TMEM219,-1.5471436853840104,-0.9327074620202184,-0.9325999381223617,-1.1374836951755303,0.9325999381223617,True,Adenocarcinoma
GAP43,1.1728774084382885,0.9322207121747699,0.9973295284176794,1.0341425496769125,0.9322207121747699,True,Escamoso
QSOX1,-1.3545619914788447,-0.9316623671032979,-1.1158284329034407,-1.1340175971618611,0.9316623671032979,True,Adenocarcinoma
NSUN7,-1.7735887728456783,-0.9571539408212074,-0.9314110562934832,-1.220717923320123,0.9314110562934832,True,Adenocarcinoma
TMPO-AS1,1.0778182545874317,0.9311391559021708,0.9472917991672,0.9854164032189341,0.9311391559021708,True,Escamoso
NPC2,-1.1449776757011332,-1.2418933200496038,-0.9308066513789356,-1.1058925490432243,0.9308066513789356,True,Adenocarcinoma
GAN,1.376323035983769,0.9306681570453349,1.5025120010055744,1.2698343980115594,0.9306681570453349,True,Escamoso
RHOV,1.60566970736163,1.0104417602008313,0.9296828291466211,1.1819314322363608,0.9296828291466211,True,Escamoso
GPD1L,-1.621420499358587,-1.2408591735605183,-0.9294311213184981,-1.263903598079201,0.9294311213184981,True,Adenocarcinoma
IFNAR2,-1.6068738789652461,-1.1078251798466376,-0.929394791027594,-1.2146979499464925,0.929394791027594,True,Adenocarcinoma
BOLA3,1.069310391605699,0.9293505794679037,1.275630477293972,1.0914304827891914,0.9293505794679037,True,Escamoso
FAM177A1,-1.4622475736497087,-0.928431810424892,-1.2742991712458924,-1.2216595184401644,0.928431810424892,True,Adenocarcinoma
CTSH,-1.273715087951154,-0.9409759017025345,-0.9279873698949526,-1.0475594531828805,0.9279873698949526,True,Adenocarcinoma
NFE2L1,1.4652447940453883,0.9278909531978543,1.4134994863731563,1.2688784112054663,0.9278909531978543,True,Escamoso
STARD3NL,-1.3211685949967384,-0.9271034263238948,-1.367873914788518,-1.2053819787030504,0.9271034263238948,True,Adenocarcinoma
TENM4,1.1533373914018932,0.9269640564775758,1.2810082019977291,1.120436549959066,0.9269640564775758,True,Escamoso
CMC2,1.0513925422705692,0.9264592025846692,1.3074635632547875,1.095105102703342,0.9264592025846692,True,Escamoso
HPCAL1,-1.2662604203286163,-0.925922779779962,-1.1844839215972978,-1.125555707235292,0.925922779779962,True,Adenocarcinoma
SLC7A8,1.2690157002407156,1.0181791988826128,0.9256577979891756,1.0709508990375012,0.9256577979891756,True,Escamoso
DDX49,1.5848258674707425,0.9251658108040588,1.3306364706096905,1.280209382961497,0.9251658108040588,True,Escamoso
RP11-255C15.4,1.6440367251187318,0.9250735544998177,1.010872209871212,1.1933274964965872,0.9250735544998177,True,Escamoso
EPHB6,1.658330000223344,0.9248713618999325,1.4319456102943473,1.3383823241392079,0.9248713618999325,True,Escamoso
KIAA1549L,1.0514056048215763,0.9244744004867366,1.1004872971660784,1.025455767491464,0.9244744004867366,True,Escamoso
GINS1,1.3567330709067997,1.0266582129453619,0.9238855381190346,1.1024256073237322,0.9238855381190346,True,Escamoso
UBXN10,-1.7004772772907293,-0.923748967159101,-0.9585766577831308,-1.1942676340776537,0.923748967159101,True,Adenocarcinoma
BCL11B,1.4021413987812428,0.9235358232520725,1.117627906824965,1.1477683762860933,0.9235358232520725,True,Escamoso
COLGALT2,1.3088070156322038,0.9230561837089569,1.2137925539598293,1.1485519177669967,0.9230561837089569,True,Escamoso
EFCAB2,-1.881396937167433,-0.960345054964879,-0.9227715182799819,-1.254837836804098,0.9227715182799819,True,Adenocarcinoma
WNT7B,1.3334888988869487,0.9219413126307066,1.1408599026794275,1.132096704732361,0.9219413126307066,True,Escamoso
SNRPA1,1.1143809216830507,0.9217057914976302,1.1409589289855404,1.059015214055407,0.9217057914976302,True,Escamoso
SENP2,1.647868427680053,0.9212247853617906,1.108803808619536,1.2259656738871267,0.9212247853617906,True,Escamoso
CELF2,-1.5096464801651055,-1.1474159464937725,-0.9200358729623436,-1.1923660998737404,0.9200358729623436,True,Adenocarcinoma
NCBP2,2.077143503011777,0.9198033939024255,1.4974704982067109,1.4981391317069714,0.9198033939024255,True,Escamoso
FAM213A,1.28199405097451,0.9197606844348138,1.6332031373332274,1.2783192909141838,0.9197606844348138,True,Escamoso
PTPRM,-1.4719853709315291,-1.0529350316060284,-0.9191761097941048,-1.1480321707772208,0.9191761097941048,True,Adenocarcinoma
AKR1C1,0.9189405698176184,0.9614344371673768,1.1879917708266579,1.0227889259372176,0.9189405698176184,True,Escamoso
FMO5,-1.8452621733691967,-0.9189330863663352,-1.1668788785962212,-1.3103580461105844,0.9189330863663352,True,Adenocarcinoma
TXNL4B,1.1724052031094108,0.9181612874342483,1.1566888149086472,1.0824184351507686,0.9181612874342483,True,Escamoso
DDIAS,1.7288019249548667,0.918123123315333,1.4255490404656093,1.3574913629119365,0.918123123315333,True,Escamoso
RBPMS,-1.8351867134296391,-0.9180632327844986,-1.0166892836676185,-1.2566464099605854,0.9180632327844986,True,Adenocarcinoma
TMEM8A,-1.5648906247803496,-0.9180215490855291,-1.1951530658386285,-1.226021746568169,0.9180215490855291,True,Adenocarcinoma
CA12,1.3154355226391212,0.9175501460613531,1.091586970992024,1.1081908798974995,0.9175501460613531,True,Escamoso
LPAR3,1.5253508953887225,0.9175140904504497,1.4235597734461451,1.288808253095106,0.9175140904504497,True,Escamoso
SLC35E2,-1.5315640472342518,-0.9171050274651426,-1.2104651595106501,-1.2197114114033483,0.9171050274651426,True,Adenocarcinoma
SIRT1,-1.702765915720789,-0.9168384845866285,-1.3123008859147722,-1.3106350954073966,0.9168384845866285,True,Adenocarcinoma
ATOH8,-1.3517933473649593,-0.9648448732697671,-0.9167289592129305,-1.0777890599492188,0.9167289592129305,True,Adenocarcinoma
ADCY6,-1.4963215413372728,-0.9161596355655136,-1.624216578794334,-1.3455659185657067,0.9161596355655136,True,Adenocarcinoma
TMEM243,-1.1135974655675858,-0.9157763968683577,-0.9716324489800038,-1.0003354371386493,0.9157763968683577,True,Adenocarcinoma
PTTG1,1.1738307599592421,0.9157047598145593,1.068689795571651,1.0527417717818175,0.9157047598145593,True,Escamoso
DNAJB11,1.6228967831159649,0.915294665356255,1.298280844143667,1.278824097538629,0.915294665356255,True,Escamoso
PGAP1,2.190367129517437,0.9151334248626587,1.6049030648101865,1.570134539730094,0.9151334248626587,True,Escamoso
RASSF7,-1.4162839278159922,-0.915121243152001,-1.1029751318276362,-1.1447934342652097,0.915121243152001,True,Adenocarcinoma
KCNN4,-0.9749697007217487,-0.9149318579062334,-1.2449825088300261,-1.0449613558193362,0.9149318579062334,True,Adenocarcinoma
LOC101929880,-1.3326510749632856,-0.9148798458994057,-1.305914936481098,-1.1844819524479298,0.9148798458994057,True,Adenocarcinoma
RBKS,-1.5826914321044858,-0.9144845417560554,-1.1635433107395123,-1.2202397615333511,0.9144845417560554,True,Adenocarcinoma
LAMA1,1.2625773251862813,0.9142596386676337,1.1538210641251931,1.110219342659703,0.9142596386676337,True,Escamoso
GSG2,1.2184023762501446,0.9139255361069619,0.9388896444790552,1.023739185612054,0.9139255361069619,True,Escamoso
BEAN1,-1.2546686556847046,-0.949600539213292,-0.9134738875532161,-1.039247694150404,0.9134738875532161,True,Adenocarcinoma
RGN,-1.5203837938241167,-0.925292806185639,-0.9134529583479698,-1.1197098527859086,0.9134529583479698,True,Adenocarcinoma
GTF2H2,-1.2013807797124312,-0.9131095152335458,-1.1311171267491504,-1.0818691405650425,0.9131095152335458,True,Adenocarcinoma
UNC13B,-1.7790894768644627,-0.9129282931296402,-1.0724189349058033,-1.2548122349666355,0.9129282931296402,True,Adenocarcinoma
CTC1,-1.96089921961485,-0.9124922554740935,-1.4171646083881784,-1.4301853611590405,0.9124922554740935,True,Adenocarcinoma
CSRP2,1.8502610138221363,0.9122770711440462,1.564310883535384,1.4422829895005223,0.9122770711440462,True,Escamoso
LOC285812,1.688842113085768,0.9116846678006707,1.083654865434054,1.2280605487734977,0.9116846678006707,True,Escamoso
