sampleId,subtipo,subtipo_txt,score_simple,score_lasso
TCGA-97-7552-01,0,LUAD,9.170749135197465,-0.47762305623500523
TCGA-97-7553-01,0,LUAD,-4.115069947140876,-2.7558831818563405
TCGA-97-7554-01,0,LUAD,-16.62675143026203,-3.5170012365663688
TCGA-97-7937-01,0,LUAD,-12.99837544010183,-3.5203193651290583
TCGA-97-7938-01,0,LUAD,-1.4406400590093762,-2.742017106856327
TCGA-97-7941-01,0,LUAD,5.770781959238327,-0.07761476239101406
TCGA-99-7458-01,0,LUAD,-2.2010050861816977,-1.8635109936507255
TCGA-18-3406-01,1,LUSC,16.292893001830688,1.4368341708942547
TCGA-18-3407-01,1,LUSC,17.15350886850681,2.0060804169349398
TCGA-18-3408-01,1,LUSC,10.234558735281766,2.307840825211154
TCGA-18-3409-01,1,LUSC,3.076201188714852,0.6738830686200188
TCGA-18-3410-01,1,LUSC,-2.8949311877123995,0.20922871670067433
TCGA-18-3411-01,1,LUSC,5.745257800880651,0.8429199991404539
TCGA-18-3412-01,1,LUSC,16.571664363828283,2.3974465557987363
TCGA-18-3414-01,1,LUSC,12.90656041603174,2.0834581472316476
TCGA-18-3415-01,1,LUSC,15.031014616959549,2.045186068879957
TCGA-18-3416-01,1,LUSC,9.23838098214919,0.9494363276389439
TCGA-18-3417-01,1,LUSC,0.45548504707234083,-0.9050353424462224
TCGA-18-3419-01,1,LUSC,7.395231898871501,1.3502720432746014
TCGA-18-3421-01,1,LUSC,5.159482710030431,0.5156862282652641
TCGA-18-4083-01,1,LUSC,7.757988221585837,1.2151422057589587
TCGA-18-4086-01,1,LUSC,13.336701806299917,1.6835696540460703
TCGA-18-4721-01,1,LUSC,5.083578383353092,1.3672582302904177
TCGA-18-5592-01,1,LUSC,13.533738666358131,1.916593229490436
TCGA-18-5595-01,1,LUSC,15.979299646822504,2.059851012660399
TCGA-21-1070-01,1,LUSC,10.583076273735013,0.354736214813022
TCGA-21-1071-01,1,LUSC,7.254164112481743,1.1507448750388345
TCGA-21-1076-01,1,LUSC,7.398661811028881,0.26006867251630705
TCGA-21-1077-01,1,LUSC,9.903323439569679,1.4604276844673334
TCGA-21-1078-01,1,LUSC,-11.144493312540641,-3.6327150957041088
TCGA-21-1081-01,1,LUSC,8.63756255956624,-0.6125221520270716
TCGA-21-5782-01,1,LUSC,11.629318546771259,0.9731816928330581
TCGA-21-5784-01,1,LUSC,17.94057117744456,2.8271595524495456
TCGA-21-5786-01,1,LUSC,11.530377624264045,1.3908726120290662
TCGA-21-5787-01,1,LUSC,-17.963320369902604,-4.642593201136667
TCGA-22-0944-01,1,LUSC,17.67453622083268,2.3900126538967728
TCGA-22-1002-01,1,LUSC,5.051635852500872,0.9040197190731507
TCGA-22-1011-01,1,LUSC,9.69439905466042,0.6245500412788878
TCGA-22-1012-01,1,LUSC,11.014858321613294,1.3286936056356524
TCGA-22-1016-01,1,LUSC,-2.168309899400181,-1.4414561763710874
TCGA-22-4591-01,1,LUSC,-9.323668768595748,-1.712349208398895
TCGA-22-4593-01,1,LUSC,6.426415155784544,-0.22612821525246907
TCGA-22-4595-01,1,LUSC,13.650345351600517,1.4969549404116715
TCGA-22-4599-01,1,LUSC,2.543284115227201,0.35469243223785507
TCGA-22-4601-01,1,LUSC,9.779926688352754,1.7993340649501495
TCGA-22-4604-01,1,LUSC,9.451467656039213,1.4092856159326035
TCGA-22-4607-01,1,LUSC,6.930427242326864,0.4582434160087199
TCGA-22-4613-01,1,LUSC,11.079094879235988,2.6599914730754453
TCGA-22-5471-01,1,LUSC,14.167613692932312,2.2232016597291073
TCGA-22-5472-01,1,LUSC,14.943269004586,1.5413399299415447
